"","G","r","eps","T1","L","M"
"mu...597",62.6788798891352,31.4040352314584,0.01055,3.6,0.193957035873872,0.0960404311284856
"mu...598",62.7787907516782,31.2661258290889,0.02083,3.2,0.189242375131882,0.0906019793646881
"mu...599",62.7317803152345,30.9439214142722,0.01923,3.2,0.189242341450329,0.0906698800534422
"mu...600",62.8470945401479,31.1044249922761,0.01553,3.4,0.1912072512208,0.0931330911430754
"mu...601",62.8532083450862,30.7787669168088,0.00119,4.8,0.21788369637067,0.111164196834744
"mu...602",62.6866078979257,31.0356963843436,0.00018,5,0.226101401715028,0.115999096567153
"mu...603",62.784573958773,30.938314854457,0.00059,4.8,0.217883701215177,0.111285717508688
"mu...604",62.7002054648387,31.0226880806321,0.0014,4.6,0.212730801559305,0.10849806272973
"mu...605",62.8354697185113,30.747487493575,0.02083,3.2,0.189242335789129,0.0905202598147156
"mu...606",62.7447643667697,31.0570468894392,0.01929,3.3,0.190115419831796,0.0919663443899
"mu...607",62.7335702506466,31.4526382621627,0.00099,4.8,0.217883702881593,0.111376195054677
"mu...608",62.8110694685637,30.691110975404,0.00043,5,0.226101375939677,0.11576924679899
"mu...609",62.7409629549905,30.831745782431,0.00045,4.7,0.217883697918645,0.111363072454349
"mu...610",62.8552791560519,31.3089356737805,0.0012,4.6,0.21273080204756,0.108230381352244
"mu...611",62.641438070147,30.7837845875589,0.00023,5.1,0.226101371250425,0.116082747639082
"mu...612",62.7853347325939,30.935898797215,5e-05,5.3,0.231874466789543,0.118931926468996
"mu...613",62.7250419100129,30.68415113409,0.00152,4.5,0.21273078012693,0.108455106006395
"mu...614",62.7109618787918,30.6690771163046,0.00099,4.8,0.217883697273487,0.111416349178034
"mu...615",62.7855451095163,31.1754856390451,0.01909,3.3,0.190115442045851,0.0919066066083268
"mu...616",62.7951527070909,31.3171912547877,0.00068,4.9,0.223300994663952,0.114269769168618
"mu...617",62.6804233107959,30.7580210985705,0.02282,3.2,0.189242349699941,0.0907441690170726
"mu...618",62.7714729299772,31.2788231702773,0.02143,3.2,0.189242368073082,0.090612542535557
"mu...619",62.7406542412397,31.4240693319062,0.0256,3,0.188263044688983,0.0880282057948694
"mu...620",62.7528496725561,31.2644427533516,0.00013,4.9,0.223300996326561,0.114346800575027
"mu...621",62.6868364523014,31.1752503612686,0.00023,5.1,0.226101385275413,0.11599867674616
"mu...622",62.7851223214269,30.9952889580119,0.00213,4.4,0.207873656509272,0.105483330692539
"mu...623",62.7167495137411,30.8712537937637,0.00068,4.9,0.22330100333749,0.114412617884388
"mu...624",62.7172703474742,31.0838082715347,0.00136,4.7,0.217883693222476,0.111405143051623
"mu...625",62.7551196267044,30.5004205923233,0.0284,3,0.188263049529948,0.0880079142256724
"mu...626",62.6665653414921,31.4499298282833,0.00076,4.7,0.217883695587553,0.111495283081848
"mu...627",62.742462181533,31.2329609956118,0.00018,5,0.226101371046289,0.115895838485794
"mu...628",62.7592343176309,30.8526957977154,0.00088,4.9,0.223301017161002,0.114335163784075
"mu...629",62.7326565892219,31.2480246694259,0.00028,4.9,0.223301004557092,0.114383606162758
"mu...630",62.6953683437661,31.1576661837503,0.00036,4.7,0.217883676717247,0.111444064139009
"mu...631",62.762198010049,30.9505958032479,0.00108,4.9,0.223301000862574,0.114329767863951
"mu...632",62.6537422267698,30.9875087805845,0.01349,3.5,0.192494512390087,0.0947463053883108
"mu...633",62.6928641536232,31.040828659218,0.00065,4.7,0.217883686020238,0.111448514119957
"mu...634",62.7755003328722,30.9598250650208,0.00048,4.9,0.223300991565896,0.114305542786578
"mu...635",62.7477956722073,30.9269635736157,0.00136,4.7,0.217883680799168,0.11135094940338
"mu...636",62.6572624234486,30.8353525155293,0.00193,4.4,0.207873660932552,0.10569858190216
"mu...637",62.6855885394505,30.908927589302,0.01889,3.3,0.190115448371068,0.0920531572784686
"mu...638",62.7914817103412,31.0590855761248,8e-05,4.9,0.223300999782921,0.114276448708508
"mu...639",62.6806146835068,31.1120790182589,0.00013,5.2,0.23187447723901,0.119130623257274
"mu...640",62.7256847476953,31.6332969049057,0.02478,3.1,0.188614702625448,0.0893644247023183
"mu...641",62.736396378586,31.3722051626787,0.00048,4.9,0.223301004831854,0.114376787691957
"mu...642",62.7155213766295,30.7843246233528,0.00016,5.3,0.231874466926102,0.119064318561427
"mu...643",62.6826892207292,31.0150540635046,0.01235,3.6,0.193957020333828,0.0960345969354018
"mu...644",62.6796702289414,31.6154631281549,0.00018,5,0.226101366852657,0.116011942662969
"mu...645",62.8313772719702,30.886701288496,0.00099,4.8,0.217883701283627,0.111202820404381
"mu...646",62.7798978690678,30.959802248812,0.00018,5,0.226101381038712,0.115826727801722
"mu...647",62.761579380771,31.2128851358185,0.00172,4.5,0.21273077888921,0.108391967846626
"mu...648",62.7600470999733,30.8873799390475,0.00116,4.7,0.217883686085624,0.111329211107165
"mu...649",62.7360877412153,31.0583400648307,0.00043,5.1,0.226101363150099,0.115907615753564
"mu...650",62.7650300143194,30.827199103995,0.01849,3.3,0.190115439571967,0.0919366473154957
"mu...651",62.6708637237855,30.711514421636,0.00079,4.8,0.21788368202355,0.111487638436433
"mu...652",62.725657329867,31.0190616646367,0.00112,4.5,0.212730788988037,0.108454040577964
"mu...653",62.7881106120784,31.2229893888552,0.00112,4.5,0.212730798195143,0.108346163002905
"mu...654",62.6786215764873,31.2263231874359,0.00043,5,0.226101371758682,0.116013882762259
"mu...655",62.7285937690065,31.3694222069989,6e-04,4.6,0.212730803313743,0.108448960866747
"mu...656",62.7432906746655,31.2211804550552,0.00076,4.7,0.217883701523948,0.111358940391737
"mu...657",62.685439654145,31.3620487435383,0.00136,4.7,0.217883680854421,0.11146171497386
"mu...658",62.6425632542046,31.0818933296801,0.00096,4.7,0.217883688165026,0.11153800482019
"mu...659",62.7709505286833,30.960741488055,0.00139,4.8,0.217883704563721,0.111309869918919
"mu...660",62.7306801920764,31.024291654793,0.00023,5,0.2261013788179,0.115917604500636
"mu...661",62.7035894155531,31.0604116205208,0.02222,3.2,0.189242367326667,0.090710640734849
"mu...662",62.7096673877056,30.9812921102689,0.01749,3.3,0.190115425276495,0.0920178147860498
"mu...663",62.7683276280768,31.5514287919808,8e-05,4.9,0.223300984395251,0.114318605981802
"mu...664",62.7880432645687,30.7952941046934,0.00088,4.9,0.223301003469221,0.114282706165735
"mu...665",62.7060027695749,31.1653179144612,0.00068,4.9,0.223300983772814,0.114432230072066
"mu...666",62.8423702742631,30.9021620197841,0.00212,4.5,0.212730799721997,0.10825261420095
"mu...667",62.7590993519312,31.1142834766971,0.00023,5.1,0.226101392030721,0.115865110944574
"mu...668",62.7722622578887,31.1794541659452,0.00108,4.9,0.223300993152027,0.11431143864918
"mu...669",62.7973421229784,31.2044277811476,3e-05,5,0.226101378614109,0.115794553201013
"mu...670",62.7269079561383,30.6049785752759,0.00073,4.4,0.207873661972116,0.105581224722836
"mu...671",62.7002022287512,30.8017378343118,0.00056,4.7,0.217883674717866,0.111435472715601
"mu...672",62.7464341272012,31.5800037321525,0.00028,4.9,0.223301009536167,0.114358489390682
"mu...673",62.7950146076724,31.1346479140712,0.00023,5,0.226101373444726,0.115798846145854
"mu...674",62.7205179159755,30.6522233940113,0.02083,3.2,0.189242351218971,0.0906861598664834
"mu...675",62.7909001624791,31.7162545828027,0.00212,4.5,0.212730794069064,0.108341350626314
"mu...676",62.6863574528529,31.2258044898944,0.00233,4.4,0.207873665992149,0.105649522297187
"mu...677",62.7871604174173,31.7703697556985,0.00063,5.1,0.226101372116998,0.115813331897051
"mu...678",62.816954542872,31.552804626538,0.00072,4.5,0.212730783970207,0.10829641594441
"mu...679",62.7311098950163,30.6504219389027,0.001,4.6,0.212730807870668,0.108444610168616
"mu...680",62.7608762392247,30.44260910474,0.00073,4.4,0.207873674182792,0.105524078637162
"mu...681",62.738582981929,31.3982388250261,0.00096,4.7,0.217883690292121,0.111367298497749
"mu...682",62.7693241765751,31.0164986225028,0.0014,4.6,0.212730792971757,0.108378591216098
"mu...683",62.7056060437986,30.9990707533453,0.01673,3.4,0.191207238999746,0.0933432379553905
"mu...684",62.7251853625785,31.0790565723354,0.02203,3.2,0.189242374829625,0.0906794084028711
"mu...685",62.7480516118329,30.6640665071975,0.02203,3.2,0.189242356621615,0.0906463662875021
"mu...686",62.6183453773778,31.465976122974,0.00013,4.9,0.223301003808746,0.114592416347021
"mu...687",62.5876444875349,30.9134925287625,0.02357,3.1,0.188614702625894,0.089561522524611
"mu...688",62.7970540091966,31.2548171652023,0.0014,4.6,0.212730792256561,0.108330733665575
"mu...689",62.7533362600591,31.4316625680824,0.00076,4.7,0.217883676892512,0.111341118576814
"mu...690",62.8396118163604,31.3600080364887,0.027,3,0.188263022527672,0.0878895851468875
"mu...691",62.7662274090076,30.9830139704986,0.01593,3.4,0.191207232949012,0.0932530852071874
"mu...692",62.8050965305243,31.1615658371638,0.00019,4.8,0.21788368090979,0.11124935705184
"mu...693",62.876827468863,30.953009554559,0.01573,3.4,0.191207244906503,0.0930890516096216
"mu...694",62.6581481314915,31.5820520747784,0.01155,3.6,0.193957024630783,0.0960722098154121
"mu...695",62.7150932612759,30.8406646153204,6e-04,4.6,0.212730793440719,0.108472308325738
"mu...696",62.7686100911145,31.1699418336761,0.00043,5,0.22610137750702,0.115847557868374
"mu...697",62.7505120565885,31.0377087873887,3e-05,5.1,0.226101355226702,0.11588097408291
"mu...698",62.6981708285005,31.3792511731988,0.00068,4.9,0.223301001021114,0.114446521115045
"mu...699",62.7824438442887,30.8029175951611,3e-05,5,0.226101383256782,0.115822030374288
"mu...700",62.6802674395292,31.0716377628838,0.00099,4.8,0.217883695445265,0.111470909837292
"mu...701",62.7181174282564,31.2246753437691,0.001,4.6,0.21273080055735,0.108467076576182
"mu...702",62.7527887136685,31.3080674964958,0.00048,4.9,0.223301000862591,0.114346910730312
"mu...703",62.6817957464927,31.0123898527659,0.00039,4.8,0.217883692864277,0.111468192417614
"mu...704",62.7141149195964,31.3954855734057,3e-05,5.1,0.226101371955822,0.115948224017463
"mu...705",62.7481607851614,30.8406177776059,0.01673,3.4,0.191207238594879,0.0932799340693835
"mu...706",62.7405562834971,30.3397572512155,8e-05,5.2,0.231874484589098,0.119016805820462
"mu...707",62.82214648567,31.0893822470743,0.00018,5.1,0.226101399796291,0.115748829501094
"mu...708",62.8481668406508,31.0104806994815,0.00116,4.7,0.217883703508275,0.111173112811931
"mu...709",62.7195438611665,31.1637638473526,0.00039,4.8,0.217883675756726,0.111401107795202
"mu...710",62.7792959242712,30.663395407371,0.00038,5.1,0.226101388187286,0.11582783684289
"mu...711",62.7367181994914,31.22765396169,0.00043,5.1,0.226101393285359,0.115906445279527
"mu...712",62.7206633457437,31.5494251936192,0.00023,5,0.226101378373987,0.115936117123748
"mu...713",62.7421720881263,31.3446593040872,0.00119,4.8,0.217883682073367,0.111360929396765
"mu...714",62.626113024357,31.0017687944156,0.02122,3.2,0.189242352490856,0.0908228633324951
"mu...715",62.6311563421695,31.0412295806014,0.01489,3.5,0.192494502266757,0.0947804741711696
"mu...716",62.7193097401067,31.2980857029566,0.00244,4.3,0.207873662105875,0.105594015535268
"mu...717",62.7958735336261,30.8040025254281,0.0268,3,0.188263059886226,0.0879507964396756
"mu...718",62.7084865957438,31.0108674906801,0.00204,4.3,0.207873668003335,0.105612239348667
"mu...719",62.737632782789,31.1534102361741,0.00016,4.7,0.217883675717905,0.11136898789497
"mu...720",62.6529205791646,31.5440189103364,0.01909,3.3,0.190115429935416,0.0921011575649276
"mu...721",62.7914081042421,30.5757787183171,0.00043,5.1,0.226101373936968,0.115805497120588
"mu...722",62.7104037554915,31.0581838323937,0.01449,3.5,0.19249453287299,0.0946606950188016
"mu...723",62.7248027982976,31.0934384633706,0.00028,4.9,0.223301000732826,0.114397928841083
"mu...724",62.6297530419756,30.7182064621171,0.00096,4.7,0.21788368783673,0.111560818777993
"mu...725",62.783902874952,30.925680963234,8e-05,4.9,0.223301003615994,0.114290242766872
"mu...726",62.7182281770721,31.2794949048664,0.00578,3.9,0.199230589186868,0.100028918631071
"mu...727",62.7971896854085,31.0578751252198,0.00116,4.7,0.217883706387979,0.111263359818035
"mu...728",62.5880703367642,30.6499936334281,0.00079,4.8,0.217883697040876,0.111635114883663
"mu...729",62.6284396072191,30.8253940247087,0.01493,3.4,0.191207249946752,0.0934582472520506
"mu...730",62.7458113295937,31.1419013847621,8e-04,4.6,0.212730809879342,0.108419201077036
"mu...731",62.7185529340504,30.8639664586237,0.00043,5,0.226101399743988,0.115940014261472
"mu...732",62.7342342255988,31.0803638027279,0.01809,3.3,0.190115434007076,0.0919817791253941
"mu...733",62.677380722179,30.7573650185515,0.00079,4.8,0.217883694712842,0.111476044032525
"mu...734",62.7542778518025,31.0845087691144,0.01849,3.3,0.190115440902482,0.0919523992001555
"mu...735",62.7724450800424,31.3349390178076,0.01593,3.4,0.191207227852194,0.0932438492446552
"mu...736",62.7192409075331,31.2056626078185,0.00043,5,0.226101387272584,0.115938744789468
"mu...737",62.7233325576719,31.1663163809938,0.01949,3.3,0.190115429119219,0.0919977667848631
"mu...738",62.6946087589885,30.9663563556726,0.02819,3,0.188263039570371,0.0880928580171421
"mu...739",62.6978876825277,30.6940056380901,0.00018,5,0.226101382037397,0.115978231398916
"mu...740",62.729848111088,31.7580066806125,0.00942,3.8,0.197339417259161,0.0986506882996818
"mu...741",62.6995641758576,30.8006287258723,0.01075,3.6,0.193957027651216,0.0960087492057806
"mu...742",62.6739731672859,31.7573832473338,3e-05,5.1,0.226101384781829,0.116022484739536
"mu...743",62.7494142443634,30.9173827534073,8e-05,4.9,0.223301021143819,0.114353056220809
"mu...744",62.7104965403895,30.7408955806879,0.00019,4.8,0.217883682073344,0.111417178647369
"mu...745",62.679564074195,30.779512592666,0.01593,3.4,0.19120724082654,0.0933820196003137
"mu...746",62.7352539233255,31.3752337857359,0.01135,3.6,0.193957008241167,0.0959541331906068
"mu...747",62.7618553313726,31.1039580702503,8e-05,5.2,0.231874471393081,0.118976418528581
"mu...748",62.7319418558869,30.7477638899516,0.00041,4.6,0.21273080920336,0.108443171808692
"mu...749",62.7075299249198,30.8371969722129,0.01175,3.6,0.193957022069684,0.0959965539581781
"mu...750",62.7203506707051,30.4945724222609,0.00043,5.1,0.226101402192018,0.115936690608337
"mu...751",62.6982888473572,30.816509185542,0.00119,4.8,0.217883689100357,0.11143887083485
"mu...752",62.7584216788076,31.0454186614444,0.01295,3.6,0.193957017060248,0.0959187097514518
"mu...753",62.7930317498285,30.7163664801014,0.02023,3.2,0.189242348403248,0.0905814352373327
"mu...754",62.695536241283,30.7114876645848,0.00068,4.9,0.223300996182087,0.114451331191896
"mu...755",62.80619098749,30.9164439314001,0.0127,3.5,0.192494521490125,0.0945163273992637
"mu...756",62.735900736892,31.2312856061766,0.01075,3.6,0.193957017549714,0.0959531425687353
"mu...757",62.7433350590012,31.1562933938148,0.0143,3.5,0.19249453260818,0.0946110115986295
"mu...758",62.8088861267659,30.7517952643414,0.01869,3.3,0.190115423890155,0.0918724550550496
"mu...759",62.7344370544527,31.0434191541466,8e-05,4.9,0.22330100270883,0.114380360113681
"mu...760",62.8076552705857,31.081094442665,0.00028,4.9,0.223301011030437,0.114247019453467
"mu...761",62.7647019411992,31.0019566963628,5e-05,5.3,0.231874475788905,0.118971021689644
"mu...762",62.706822967584,31.2049558841373,0.00119,4.8,0.217883697888997,0.111423702753481
"mu...763",62.911803580136,30.7338635125315,0.00136,4.7,0.217883697027365,0.11106065991733
"mu...764",62.859026537091,31.7431709070425,0.00088,4.9,0.223300989759841,0.114153655444282
"mu...765",62.748307755338,31.3186176500852,0.02418,3.1,0.188614704995593,0.0893322051575238
"mu...766",62.6493334952261,30.9610729539212,0.00099,4.8,0.21788369590715,0.111525950199684
"mu...767",62.7065003934581,30.4299389371396,0.00056,4.7,0.2178836970277,0.111424276244958
"mu...768",62.6763440148692,31.4043332228885,0.01389,3.5,0.192494523770271,0.0947121371568348
"mu...769",62.7242381745922,31.2694627983687,0.01215,3.6,0.193957043610869,0.0959709794830537
"mu...770",62.7534980672744,31.0677575833078,0.00079,4.8,0.217883692864179,0.111340828552098
"mu...771",62.7057802114898,31.1805152085454,0.00043,5,0.226101356716845,0.115963638491284
"mu...772",62.7802100545276,31.2167395969439,0.00076,4.7,0.217883705042848,0.111293452463049
"mu...773",62.6758822770501,31.6597007002772,0.00096,4.7,0.217883685503341,0.111478710827394
"mu...774",62.7822337763859,30.9033741303041,0.02123,3.2,0.189242341450121,0.0905970153432563
"mu...775",62.6767738008822,31.2874414430651,0.01869,3.3,0.190115438355386,0.0920661049347967
"mu...776",62.6676030437553,30.6238824024711,0.01593,3.4,0.191207239767699,0.0933998430692956
"mu...777",62.8009583019486,31.0315000757668,0.0127,3.5,0.192494521315694,0.0945242026290823
"mu...778",62.6851997651705,30.6614558077022,0.00152,4.5,0.212730799374941,0.108524035737581
"mu...779",62.620437796895,30.4419955451902,3e-05,5,0.226101393512586,0.116121672962031
"mu...780",62.8709908358175,31.0610097580649,0.02083,3.2,0.189242341701229,0.0904691165842889
"mu...781",62.8561276148433,30.8408705440992,0.00172,4.5,0.212730781496976,0.108228924034643
"mu...782",62.7259570798614,31.0707882553385,0.00048,4.9,0.223300987071516,0.114395826185761
"mu...783",62.7285122945586,31.024603450202,0.02358,3.1,0.188614673698393,0.0893604004437925
"mu...784",62.6930834693438,31.3396391968224,0.00043,5.1,0.226101355195549,0.115987124231683
"mu...785",62.6701076014991,31.4454933084469,0.01729,3.3,0.190115446012489,0.0920758968840304
"mu...786",62.7084081214459,31.1813594945731,3e-05,5.1,0.22610137802158,0.115958774853964
"mu...787",62.7954388768358,30.6220330383177,0.0272,3,0.188263058075717,0.0879514056125099
"mu...788",62.7517579837765,31.0199836101888,0.00136,4.7,0.217883696669295,0.11134391515355
"mu...789",62.8615903991158,30.7708598406782,0.00048,4.9,0.223300997558013,0.114148998256046
"mu...790",62.709404564875,31.2097874500277,0.02042,3.2,0.189242356361043,0.0907022304966629
"mu...791",62.8705300666176,30.5885412001206,0.00043,5,0.226101386906565,0.115659754484788
"mu...792",62.7441038126946,30.5294546645606,0.00022,4.8,0.217883683327842,0.11135750048613
"mu...793",62.650390657837,30.7264786228325,0.0018,4.6,0.212730809164181,0.10858433083211
"mu...794",62.7183640395211,31.4630281829865,0.00036,4.7,0.217883703162372,0.111403198504219
"mu...795",62.640905816757,31.7920251157359,0.00099,4.8,0.217883688165127,0.111540956042915
"mu...796",62.7822839491501,30.8046439538536,0.01116,3.6,0.193957024763557,0.0958822517599287
"mu...797",62.8078751866684,30.8010878017786,0.0268,3,0.188263039677853,0.0879339932188675
"mu...798",62.7288078282022,31.1590226235856,6e-04,4.6,0.212730790225461,0.10844859321016
"mu...799",62.6458145758467,30.9971165705063,0.00033,4.9,0.223301019572927,0.11454216618225
"mu...800",62.7022406906379,30.7505105484446,0.01613,3.4,0.191207249641308,0.0933482460199715
"mu...801",62.7122675671945,31.7306567736287,0.00018,5,0.226101366852823,0.115951640577187
"mu...802",62.7631738312851,31.3187654676794,0.00076,4.7,0.217883681870335,0.111323665877047
"mu...803",62.6905282364622,30.8776173555528,0.00048,4.9,0.223300999418042,0.114460473497317
"mu...804",62.7319435824198,31.2749875150177,0.00096,4.7,0.217883708740428,0.111379081822408
"mu...805",62.7922642661579,30.8921105038762,0.00019,4.8,0.217883667096952,0.11127209460164
"mu...806",62.7502704957202,31.061302469895,0.02243,3.2,0.189242355105342,0.0906431611016207
"mu...807",62.7349627671207,31.3302145553214,0.00088,4.9,0.223300999080101,0.114379402534553
"mu...808",62.6737759563196,30.4737567009564,0.01709,3.3,0.190115440705376,0.09207050824826
"mu...809",62.648090526686,31.1197290894491,0.01353,3.4,0.191207219105559,0.093428936720181
"mu...810",62.736520828169,31.0039829552358,0.00108,4.9,0.223300989441215,0.1143765633982
"mu...811",62.7485374948274,30.7210100080142,0.0135,3.5,0.192494501992369,0.0946031721132485
"mu...812",62.7511667482744,31.6222501639445,0.00019,4.8,0.217883711182931,0.111344961538263
"mu...813",62.7191422571762,31.2435046074504,0.00022,4.8,0.217883682090626,0.111401819967902
"mu...814",62.7194987886775,30.8420295388972,0.00068,4.9,0.223300980013462,0.114407607166333
"mu...815",62.6514536949719,30.3457341173714,0.00016,5.3,0.231874464420202,0.119186075060309
"mu...816",62.8013233887316,30.9902877800034,0.00116,4.7,0.217883692029616,0.111256038973582
"mu...817",62.6131128115129,31.1184927290248,0.00088,4.9,0.223301011516515,0.114601991249379
"mu...818",62.7849950080868,30.9348160783173,0.00019,4.8,0.217883691846855,0.11128497308651
"mu...819",62.7879112766001,30.7249135520757,0.02203,3.2,0.189242365240377,0.0905888198454038
"mu...820",62.7630052162908,31.3001121838961,2e-05,4.8,0.217883696431512,0.111323962277293
"mu...821",62.7688632081739,31.0657486177617,0.00088,4.9,0.223301009473531,0.11431762586889
"mu...822",62.8133116515185,30.9987419302123,0.00099,4.8,0.217883695716573,0.111234804547141
"mu...823",62.738127156666,30.8280335980321,2e-05,4.8,0.217883690404469,0.111368107666984
"mu...824",62.7067662522931,30.3128542404242,0.02122,3.2,0.189242375132226,0.0907060440867881
"mu...825",62.6565573337711,31.0859168984022,0.01255,3.6,0.193957005497103,0.0960746519750711
"mu...826",62.6379543789751,31.3837001525568,0.02122,3.2,0.189242367061987,0.0908056917046442
"mu...827",62.7163210066897,30.8688128722141,0.01135,3.6,0.193957037119423,0.0959830956365184
"mu...828",62.6613398215056,31.3142735596527,0.00056,4.7,0.217883683530585,0.111504583110719
"mu...829",62.6544591476823,30.8635563333497,0.00028,4.9,0.223301009654431,0.114526364458378
"mu...830",62.7622297107697,31.7442457333081,0.00076,4.7,0.21788369057223,0.11132533909135
"mu...831",62.7473299510803,30.6123121109259,0.00028,4.9,0.223301003404304,0.114356857952411
"mu...832",62.6833764380588,31.5528986821709,0.01175,3.6,0.193957031068004,0.0960335424620204
"mu...833",62.8307364313704,30.9943778565527,0.00022,4.8,0.217883698873686,0.111203955148076
"mu...834",62.6712618571972,31.3576156692274,0.02457,3.1,0.188614680873254,0.0894420305773753
"mu...835",62.6981376737865,30.5857208255452,0.02002,3.2,0.1892423596567,0.0907185294476956
"mu...836",62.7262161015218,31.1729288640561,0.00013,4.9,0.223300997558078,0.114395352036323
"mu...837",62.6659762734793,31.1445049243217,0.02277,3.1,0.188614695772117,0.0894495725646805
"mu...838",62.8141343572734,30.9838466511442,0.00058,5,0.226101386487371,0.11576359587878
"mu...839",62.7082423442162,31.5242681306518,0.00043,5,0.22610138514065,0.115959080165594
"mu...840",62.7171718700122,30.8036352111802,0.02023,3.2,0.189242356792764,0.0906909974202385
"mu...841",62.7065327996023,31.6080818801415,0.00172,4.5,0.212730807859913,0.108487113768339
"mu...842",62.683040243397,31.1176553158651,0.01709,3.3,0.190115453751691,0.0920568987765568
"mu...843",62.8282205837505,31.0755704932634,0.00079,4.8,0.217883687962056,0.111208410043684
"mu...844",62.7459706235521,31.0683529729873,0.00028,5.2,0.231874471601881,0.119006538534314
"mu...845",62.7708218509624,30.6281170326758,0.00038,5,0.226101377106343,0.115843476024989
"mu...846",62.8215299297329,30.9974728566396,0.0018,4.6,0.212730788519124,0.108288527609415
"mu...847",62.6966048057222,31.2824000002904,0.01329,3.5,0.192494512550773,0.0946815320699104
"mu...848",62.6460533865143,31.0014723755307,0.001,4.6,0.212730809344992,0.108591848475467
"mu...849",62.7248239429616,30.8178641398717,0.02163,3.2,0.189242366831868,0.0906799322170884
"mu...850",62.7969051270929,30.8154182223175,0.00039,4.8,0.21788367340101,0.111263870135179
"mu...851",62.7116655202661,31.3402493065209,0.0016,4.6,0.212730802863091,0.108478235418922
"mu...852",62.6803008934453,30.983033186726,0.00232,4.5,0.212730798272201,0.108532517919628
"mu...853",62.6826582966405,30.7312019802987,0.00013,4.9,0.223301009603311,0.11447484228443
"mu...854",62.8356514186727,31.2550437714399,0.00048,4.9,0.223300988723205,0.114196121309445
"mu...855",62.6896145124982,31.0186161493924,0.00088,4.9,0.223300989788274,0.114462143580431
"mu...856",62.7772967433247,31.0976843434111,0.00083,5,0.226101396041591,0.115831524229889
"mu...857",62.8212990668684,31.0133829887482,0.00028,4.9,0.223301006057963,0.114222207579523
"mu...858",62.7185723901499,31.3930090689935,0.00096,4.7,0.217883689537814,0.111402830845178
"mu...859",62.6478606932468,31.3234094285433,0.01369,3.5,0.192494519716581,0.094755199298813
"mu...860",62.7715827654399,31.2265506984444,0.0014,4.6,0.212730799096735,0.108374690543641
"mu...861",62.7802459804509,30.8750220849066,0.00016,4.7,0.217883692913882,0.111293391113807
"mu...862",62.8175146879826,31.2504056100154,0.00116,4.7,0.217883695445245,0.111227361907492
"mu...863",62.6965011541237,31.0826485339167,0.00028,5.2,0.231874454861466,0.119100441445362
"mu...864",62.6987900092964,30.9279327075456,0.00119,4.8,0.217883680841157,0.111437981602361
"mu...865",62.8121153742249,30.9429869437171,0.01473,3.4,0.191207234172467,0.0931849581165514
"mu...866",62.7332831524634,30.9622810938694,0.00048,4.9,0.223300991755152,0.114382466238327
"mu...867",62.7176961195322,31.1779788572486,0.00116,4.7,0.217883685552059,0.111404387960567
"mu...868",62.7523499160275,31.3699803132037,0.00112,4.5,0.212730787395568,0.108407908261392
"mu...869",62.8212347308562,31.7022976992419,0.0133,3.5,0.192494542633335,0.094493690321631
"mu...870",62.7081142942993,31.0097029010501,0.001,4.6,0.212730786204387,0.10848438175332
"mu...871",62.8178536216712,31.0047350829611,0.02103,3.2,0.18924236821376,0.0905456400468787
"mu...872",62.7548477413935,30.6444935850579,0.02123,3.2,0.189242373712475,0.0906365470964845
"mu...873",62.6521580329461,31.058526857114,0.02457,3.1,0.188614680978976,0.0894693031581947
"mu...874",62.6934777214237,31.2872978985832,0.00023,5,0.226101372087828,0.11598639144163
"mu...875",62.7663725268572,31.0414295035592,0.00018,5,0.226101378695903,0.115851687521184
"mu...876",62.6808091351194,31.0907156427356,0.00013,4.9,0.22330101011059,0.114478219424165
"mu...877",62.6739325464132,30.6351202682298,0.00023,5,0.226101387485778,0.116022559506018
"mu...878",62.7028849186546,31.0711590171819,0.0014,4.6,0.212730807981662,0.108493425278699
"mu...879",62.7154755850569,31.1089881553023,0.00023,5.1,0.226101378858946,0.115945707364233
"mu...880",62.7106174286376,31.1637554780893,0.01909,3.3,0.190115430043319,0.0920164199953632
"mu...881",62.7371751963103,31.0652606189061,0.00058,5,0.226101373906069,0.11590560472581
"mu...882",62.7045139782753,31.4054468692857,0.00013,4.9,0.223300993454297,0.114434945067747
"mu...883",62.7428194824847,31.0414940836524,0.02458,3.1,0.188614697731717,0.0893400205071804
"mu...884",62.7408622793803,30.5889440041656,0.00212,4.5,0.212730793920238,0.108427756349848
"mu...885",62.6950586226426,30.8476801323767,0.00019,4.8,0.217883688320273,0.111444612670953
"mu...886",62.7586408618529,31.2019554832707,0.00018,5,0.226101380672807,0.115865959633691
"mu...887",62.6983256259006,31.1960802380534,0.01593,3.4,0.191207239618045,0.0933540765166045
"mu...888",62.7094455261493,30.7096125786999,0.00043,5,0.226101402450078,0.115956852012101
"mu...889",62.8673301727773,30.9749773833676,0.00043,5.1,0.226101394958244,0.115665639959662
"mu...890",62.6040084967183,30.5781018271935,3e-05,5.1,0.226101385651845,0.11615214837557
"mu...891",62.7329354221851,31.1562798214699,0.00099,4.8,0.217883700063564,0.111377322531323
"mu...892",62.6922325124583,30.8889320301404,0.01513,3.4,0.191207245193451,0.0933631489311517
"mu...893",62.7293996596702,30.6432260771026,0.00096,4.7,0.217883683530682,0.111383603411829
"mu...894",62.6744541844609,31.2686843885771,0.00139,4.8,0.217883666825553,0.111481254306996
