"","lambda","eps","T1","L","M"
"y1...701",0.0407088804844866,0.02427,3.1,0.194418275945883,0.0922731943301604
"y1...702",0.0397582667806008,0.00044,4.8,0.203135405152634,0.104830355579224
"y1...703",0.0413662633362314,0.00223,4.4,0.231421386068648,0.116548079916092
"y1...704",0.0408952047483028,0.01775,3.3,0.199971806471327,0.096805606963536
"y1...705",0.0394512307047266,0.00028,5.1,0.205717350862845,0.107066111368343
"y1...706",0.0415137854142992,0.00021,4.9,0.257295800298591,0.130408183625157
"y1...707",0.0405266157293101,0.00118,4.8,0.221749189998371,0.113386126533305
"y1...708",0.0421999057839263,0.00026,4.8,0.270928932485834,0.13608587312067
"y1...709",0.0430525499284921,0.0018,4.8,0.295335642564222,0.146876778791923
"y1...710",0.0403065134921794,0.00061,4.6,0.211677463339376,0.108239588008314
"y1...711",0.0406215375981004,0.00074,4.7,0.22686592785497,0.116008251874489
"y1...712",0.0388769964103518,0.00221,4.3,0.180059137805482,0.0933695916551613
"y1...713",0.0410012043899845,0.02911,2.9,0.196909404952563,0.0908439988103459
"y1...714",0.0395346059382435,0.01105,3.7,0.180861347171732,0.0908071912316098
"y1...715",0.0405911915236424,0.00191,4.5,0.216444913469664,0.11021395354352
"y1...716",0.0423961186123167,0.00181,4.7,0.271093886481152,0.135595693928422
"y1...717",0.040642853313375,0.01566,3.4,0.197547985007148,0.0965956769708236
"y1...718",0.0413249119227704,0.00183,4.5,0.237512618174452,0.12010613635984
"y1...719",0.0396870663870509,0.00081,4.7,0.203098792174374,0.104983497037586
"y1...720",0.0391912879313702,7e-05,4.8,0.194832876981284,0.101481566543903
"y1...721",0.0408295942358323,0.02147,3.2,0.198768359201628,0.0954801012518279
"y1...722",0.0394418604162894,0.00065,4.8,0.198883985947137,0.103186991679078
"y1...723",0.0402814263971956,0.00012,4.9,0.222127201827535,0.114205572642785
"y1...724",0.0428019270779932,0.01122,3.6,0.244447900930523,0.119125818494335
"y1...725",0.0410379166339534,0.02953,3,0.200667509129035,0.0942185635236928
"y1...726",0.0394173936122737,0.00088,4.6,0.1946116184121,0.100706376228971
"y1...727",0.038217671926972,0.00036,5,0.178863541868306,0.09470118009183
"y1...728",0.0405964271334309,0.01446,3.5,0.195337060390515,0.0959826954222105
"y1...729",0.0402259222625805,9e-05,5.2,0.230582262794287,0.1189618311974
"y1...730",0.0401298304815531,0.00056,5,0.219824749918359,0.113280847059417
"y1...731",0.0411068399656255,0.00024,5.2,0.254654221485774,0.129877619628945
"y1...732",0.0402919620444388,0.00021,4.6,0.211669355654671,0.108271096771888
"y1...733",0.0407391924265017,0.00026,4.9,0.232814957304655,0.118968073646165
"y1...734",0.0403099727290882,0.00101,4.6,0.211679384252902,0.108232102098784
"y1...735",0.0410150249932311,0.02538,3.1,0.197913663366009,0.0936977054318279
"y1...736",0.0401971702883265,0.00032,4.9,0.222076997432557,0.114398852140937
"y1...737",0.0401837789493963,0.00069,4.9,0.2220690207648,0.114429645194256
"y1...738",0.0398425262177062,0.00066,5,0.214887727991523,0.111250661625447
"y1...739",0.0399909877624011,0.00083,4.6,0.207093279109782,0.106425770386486
"y1...740",0.0414633579563522,0.02721,3,0.204377975100967,0.0955244724660676
"y1...741",0.0395620905969948,0.00103,4.7,0.198943638092748,0.102930721397398
"y1...742",0.0400287426863037,9e-04,4.9,0.217113694082697,0.112045565715462
"y1...743",0.0398624358820432,9e-05,4.9,0.212359654867148,0.109793113830319
"y1...744",0.0400766608296384,1e-04,4.9,0.217141100168793,0.111937007336655
"y1...745",0.0407219492967198,0.02688,3,0.193883887336835,0.0908549240233124
"y1...746",0.0418454280037886,0.00045,4.7,0.256841557303137,0.129339417651289
"y1...747",0.0413046450042852,3e-05,5,0.254211656132704,0.129227003344471
"y1...748",0.0412518205572346,0.01158,3.6,0.209017910248222,0.102830204837619
"y1...749",0.0403598311019115,0.00024,5.1,0.224947392847749,0.115546378638516
"y1...750",0.0407255282039067,0.02153,3.2,0.195240472336575,0.0936383599625412
"y1...751",0.0417016620358392,0.02183,3.2,0.210519573489066,0.100433188021946
"y1...752",0.0406873200079408,0.01545,3.4,0.197567601219713,0.0965115458498878
"y1...753",0.039962242397385,0.00178,4.4,0.19846873513451,0.101436853362352
"y1...754",0.0396467103516019,0.00121,4.7,0.203078015200173,0.105070543978755
"y1...755",0.0417420442098974,0.00016,5.1,0.268070327405414,0.135603940274719
"y1...756",0.0391175521469609,6e-05,4.4,0.183474552907459,0.094801098412264
"y1...757",0.0427219307797735,0.00249,4.4,0.269620964734587,0.134061865534786
"y1...758",0.0391597497096109,0.00166,4.4,0.183492775272748,0.0947174090828335
"y1...759",0.0404640923518444,0.00018,5,0.230222695962572,0.118218987437072
"y1...760",0.0402444343652891,0.00126,4.3,0.206837951884339,0.105515519132429
"y1...761",0.0390418156911652,0.00164,4.5,0.187082420055603,0.0972730059309491
"y1...762",0.0409661352545658,0.02186,3.2,0.198825348188408,0.0952274971450391
"y1...763",0.0387876196174238,0.00107,4.5,0.180156436007374,0.0938721441413698
"y1...764",0.0420832366609814,0.00345,4.3,0.249138938636331,0.124514305545393
"y1...765",0.0413959235235412,0.02192,3.2,0.20642880004033,0.0987296197069328
"y1...766",0.0392468297343832,0.00044,4.7,0.194859476462318,0.101363827136222
"y1...767",0.0404194586810981,0.00048,4.9,0.227295184846864,0.116739321886253
"y1...768",0.0394427703903408,0.00025,4.8,0.198884427261198,0.103185047937745
"y1...769",0.0415050687022306,0.00167,4.7,0.250188664281186,0.12661723365026
"y1...770",0.0399017895330359,0.00064,4.6,0.202815184393898,0.104217600504211
"y1...771",0.0393759348550445,0.00142,4.5,0.190841979841057,0.0986522582370543
"y1...772",0.0401998333591,2e-04,4.8,0.216716782058682,0.111397267510869
"y1...773",0.0413708176771386,0.00908,3.7,0.215554374315323,0.1066256746676
"y1...774",0.0405586233920625,0.01367,3.5,0.195320325954299,0.0960541813121134
"y1...775",0.0412641140553163,0.00062,4.9,0.250689699901672,0.127462216292547
"y1...776",0.0410639262565832,0.00165,4.5,0.231832276975404,0.117626017795983
"y1...777",0.0408650502732796,0.026,3.1,0.197854476685815,0.0939701910361783
"y1...778",0.0393390385851037,0.00169,4.6,0.190824825956259,0.098727953688142
"y1...779",0.0384052753846292,6e-05,5,0.182281862853297,0.0962326399122976
"y1...780",0.0387586451745277,0.00039,4.9,0.18752724850183,0.0983928066241935
"y1...781",0.0400116756763821,0.00051,4.9,0.217103914309935,0.112084296958048
"y1...782",0.0414331713518359,0.00108,4.7,0.244044862524155,0.123406205922948
"y1...783",0.0385096533516038,8e-04,4.9,0.183897133066519,0.0968953353652641
"y1...784",0.0401416533096832,5e-05,5.1,0.219831600076409,0.113253813653001
"y1...785",0.0415251988973495,0.0011,4.6,0.243424328626513,0.122859956064712
"y1...786",0.0403513127872539,0.00089,4.9,0.222168764877365,0.114045880562321
"y1...787",0.0398971430405595,0.03256,2.9,0.181913561485023,0.0840025633646698
"y1...788",0.0412995248118734,0.00038,5,0.254207878243905,0.129239686416261
"y1...789",0.0419565880281784,0.01802,3.3,0.220925508112992,0.106531580294696
"y1...790",0.0416976455210837,8e-04,4.9,0.257436447041774,0.129954612007257
"y1...791",0.0405528897093642,0.00058,4.8,0.2217649151804,0.113327079627037
"y1...792",0.0396885736524648,0.00033,4.9,0.207797278587477,0.107656657557536
"y1...793",0.0404843945475722,0.01631,3.4,0.193919845321486,0.0948313178545745
"y1...794",0.0394406225336662,0.00025,4.8,0.198883377800624,0.10318963722557
"y1...795",0.0395653292490687,0.00048,5,0.205776367461024,0.106813344559532
"y1...796",0.0410643946878408,0.00054,4.6,0.231832572698903,0.117624952757639
"y1...797",0.0403015276209283,0.01038,3.6,0.193123838515055,0.0958289830195231
"y1...798",0.0408057035776475,0.00093,4.7,0.226980754349483,0.115588664921506
"y1...799",0.0408934211894347,0.01358,3.5,0.202961696012468,0.0997230395974044
"y1...800",0.0386486398387962,5e-05,5.2,0.193533654388547,0.102098432181027
"y1...801",0.0396320586580566,0.00102,4.7,0.203070486916654,0.105102188368827
"y1...802",0.0413866455615531,3e-05,5,0.25427280737784,0.12902417035276
"y1...803",0.0413310994332977,0.00112,4.8,0.243972885684788,0.123647436794268
"y1...804",0.0396751801534997,0.00093,4.9,0.207790184620809,0.107686292872887
"y1...805",0.0407850970026989,0.02,3.3,0.196327685695463,0.094925890457653
"y1...806",0.0416456216993795,0.00081,4.9,0.257396653958686,0.130082545423088
"y1...807",0.0400047507070534,0.00011,4.9,0.217099947372047,0.112100021571748
"y1...808",0.0402389379650728,0.00081,4.6,0.211639852004988,0.108386095671232
"y1...809",0.0413398147970998,0.01762,3.3,0.207827965240111,0.100386022931997
"y1...810",0.0405863598508348,0.00155,4.7,0.22178499711665,0.11325196151451
"y1...811",0.0396892438895158,0.00047,5,0.210229728729049,0.109016004355344
"y1...812",0.0412104858934235,0.01331,3.5,0.207099186263135,0.101390700404606
"y1...813",0.0403361499438164,0.00079,4.8,0.216795337222312,0.111093436483477
"y1...814",0.0413337202799713,0.00132,4.8,0.243974720417338,0.123641230973784
"y1...815",0.0401443331766751,0.00095,4.5,0.207175452146058,0.106096882447048
"y1...816",0.0407202410191436,0.00019,5.1,0.235838000505762,0.120657989442081
"y1...817",0.0422023317268732,0.00121,4.7,0.270930983623793,0.136079782109917
"y1...818",0.0399780312285938,0.00036,5,0.219736587952852,0.113629391664938
"y1...819",0.0398935839109512,6e-05,5,0.214916240968491,0.111134846385208
"y1...820",0.040659983478856,0.01566,3.4,0.197555538422188,0.0965632455111228
"y1...821",0.0397623770773466,0.00028,4.9,0.207836407915466,0.107493704406592
"y1...822",0.0411708022783469,0.00074,4.8,0.2380548916098,0.120792648727107
"y1...823",0.0409874326738295,0.02819,3,0.197248078911137,0.0923085509488908
"y1...824",0.0393721725249478,0.01581,3.4,0.174795807489362,0.0859391252005195
"y1...825",0.0392705471238761,3e-04,5,0.20141524414003,0.105077402066094
"y1...826",0.0405052455926271,0.00019,4.6,0.216395259580999,0.110401737412154
"y1...827",0.0404403134459163,0.00018,5.1,0.23020770925367,0.118274937525997
"y1...828",0.0397207379860153,0.00033,4.9,0.207814318323417,0.107585569058719
"y1...829",0.0416100775205253,0.01401,3.5,0.215803620660736,0.105454183371535
"y1...830",0.0395927370925049,0.00104,4.8,0.203050228535464,0.105187238450839
"y1...831",0.0384447699299427,0.00015,5,0.182298331648402,0.0961503411990179
"y1...832",0.0418770806519124,0.02547,3.1,0.213275218508883,0.100817571176611
"y1...833",0.0406355111596158,0.01841,3.3,0.196264595404107,0.0952039832771935
"y1...834",0.0392067795732603,0.00087,4.8,0.194840286217634,0.101448695373713
"y1...835",0.0403902732851053,0.00018,5.1,0.23017620992061,0.118392885234055
"y1...836",0.0392074223633887,0.00045,4.7,0.194840624161541,0.101447326775779
"y1...837",0.040814027756645,0.01641,3.4,0.201331143455781,0.0984139379402502
"y1...838",0.0406842273059623,0.02527,3.1,0.194408922361906,0.0923176411873834
"y1...839",0.0399618495773681,0.00018,5.3,0.220193744057598,0.113849299842927
"y1...840",0.0402507184308557,4e-04,4.8,0.216746125813234,0.111283608377458
"y1...841",0.0400355706871444,0.00045,5,0.219769976771421,0.11349697189539
"y1...842",0.0397716092584418,0.00047,5,0.210273988139547,0.108831796074212
"y1...843",0.0398025889472478,2e-04,4.7,0.207420605403378,0.107147210370898
"y1...844",0.0392284655013246,0.00683,3.8,0.178942092750827,0.0907305494881408
"y1...845",0.040044985809989,0.00163,4.6,0.207122239791319,0.106309667729716
"y1...846",0.0395642995679567,0.00048,5,0.205775816267384,0.106815622540288
"y1...847",0.0386462873611799,0.00074,4.6,0.180097260283277,0.0941552456980588
"y1...848",0.0395131670450181,0.00034,4.9,0.20341872978473,0.105616531646011
"y1...849",0.0404567110351525,0.00035,4.7,0.221707294747334,0.113543609589967
"y1...850",0.0412311826965856,0.00073,4.8,0.238095727048113,0.120652039909748
"y1...851",0.0405697044514666,0.00018,5,0.23028914607097,0.117971299651561
"y1...852",0.0409342728708128,0.00035,4.8,0.232356369369059,0.118251232901696
"y1...853",0.0414530741498915,0.01194,3.6,0.213408084488445,0.104867698993292
"y1...854",0.0406519470299311,0.00134,4.7,0.226884913769692,0.115938703744696
"y1...855",0.0394682595925852,0.00103,4.7,0.198897100905562,0.103130586058934
"y1...856",0.0410722836485916,0.0218,3.2,0.202501063176778,0.0971416818144335
"y1...857",0.0405233097340931,0.0159,3.4,0.193936374608169,0.0947585608704056
"y1...858",0.0398024240186738,0.0014,4.7,0.207420525038223,0.107147569693761
"y1...859",0.0392029254238002,0.00027,4.8,0.194838457260849,0.101456868515463
"y1...860",0.0411769998381175,0.00193,4.6,0.231905853273762,0.117369207200121
"y1...861",0.0390642281875095,1e-04,5,0.197270215923074,0.103229083943565
"y1...862",0.0417293165824519,0.00065,4.7,0.256752293192557,0.129621931683481
"y1...863",0.041219723212426,0.01079,3.6,0.209001436037141,0.10289364617574
"y1...864",0.0416012908923771,4e-05,5.1,0.261028895257748,0.132134516530918
"y1...865",0.0401449653833151,0.00036,5,0.219833535618836,0.11324624013547
"y1...866",0.0395137324810473,9e-05,5,0.205749677035144,0.106927469706875
"y1...867",0.039648381940646,0.00028,5,0.210207772177116,0.109107673294086
"y1...868",0.0414895982062546,0.00087,4.7,0.25017728411001,0.126654476460813
"y1...869",0.0406480267142229,0.00042,5.1,0.235790629158485,0.12082982651233
"y1...870",0.0407542805915303,0.00081,5,0.23586031315453,0.120577204346536
"y1...871",0.0403716435267403,0.0014,4.6,0.211713676991627,0.108098850782341
"y1...872",0.0416627372764242,0.02004,3.2,0.210501251330544,0.100506941670548
"y1...873",0.0412521180771988,0.00022,5,0.247895982224391,0.12587812705414
"y1...874",0.0399091580575,0.00082,4.8,0.20747754939824,0.106914784500098
"y1...875",0.0388077534668935,0.00033,5,0.189523450323718,0.0994317417230075
"y1...876",0.0403648056486441,0.00032,4.9,0.22217680542557,0.114015109329572
"y1...877",0.0419516801402999,0.00026,5.1,0.268241239624081,0.135071886386498
"y1...878",0.0409183793988672,8e-04,5,0.241678702166151,0.123363372603215
"y1...879",0.0406753263893263,0.00077,4.8,0.226899492450696,0.11588530770807
"y1...880",0.0401121862135792,0.00098,4.7,0.212031914272705,0.10897868217722
"y1...881",0.0420885626599773,0.02029,3.2,0.219143750063902,0.104542068697703
"y1...882",0.0404261338724406,0.00079,4.6,0.216349523813606,0.110575297689731
"y1...883",0.0412066779407744,0.02158,3.2,0.202559430084054,0.0968909367727703
"y1...884",0.040456898011483,0.00068,4.9,0.227318363581855,0.116652385985013
"y1...885",0.0401504176531213,0.00182,4.6,0.207178700153576,0.106083886520657
"y1...886",0.0406698727057052,0.02568,3,0.193865354343524,0.0909473124768697
"y1...887",0.0407825586440002,0.00073,4.7,0.226966348770873,0.115641184112234
"y1...888",0.040156480223721,0.00045,5.1,0.219840224291627,0.11321992773704
"y1...889",0.0395320454864015,0.00043,4.7,0.198928733255888,0.102994617082659
"y1...890",0.0418223628485239,0.02448,3.1,0.213249714524496,0.100920911652428
"y1...891",0.0409430462355199,0.00015,4.8,0.232362077446216,0.118231008728565
"y1...892",0.0403880448655617,0.01908,3.3,0.192709252447168,0.0936516528883351
"y1...893",0.0394207702373426,0.00054,4.9,0.203371535222486,0.105819015637589
"y1...894",0.0416237441392689,0.00221,4.5,0.243493989047509,0.122630515455432
"y1...895",0.0408185813609199,0.00085,4.9,0.238433121254731,0.121887141887138
"y1...896",0.0409135763415192,0.00873,3.8,0.208754830985464,0.104128339817036
"y1...897",0.0411184866674002,0.01988,3.3,0.203818245563539,0.098552680356616
"y1...898",0.0401002402301599,0.03267,2.9,0.184685221649649,0.0852881128290695
"y1...899",0.0415050017419956,0.0113,3.6,0.217910737858699,0.107307285249701
"y1...900",0.0405898304769994,0.01826,3.3,0.192791119543189,0.0932797953937743
"y1...901",0.0393586891067012,6e-05,4.8,0.194913008723014,0.101127711886176
"y1...902",0.038589326777376,0.01115,3.6,0.165356358623941,0.0831675254169041
"y1...903",0.0412488291442452,0.01231,3.5,0.207118175655566,0.10131604217064
"y1...904",0.0415551009879283,0.01662,3.4,0.213791266334418,0.103935856331088
"y1...905",0.0407415808369913,0.00077,4.8,0.226940795758931,0.115734323354377
"y1...906",0.0420035517724306,0.00047,4.8,0.263691338297527,0.132668809179367
"y1...907",0.0393874196377469,0.00043,4.7,0.198856953438853,0.103303546952296
"y1...908",0.0411217494936542,0.01614,3.4,0.205338161803497,0.100050787924717
"y1...909",0.0397265774867735,7e-05,5.1,0.210249801211086,0.108932412798113
"y1...910",0.0395378544845799,0.00127,4.6,0.19466950405361,0.10045592270062
"y1...911",0.039231447720323,0.01357,3.5,0.175554691564564,0.0873170378168438
"y1...912",0.0411659273824665,0.0013,4.7,0.23805160706863,0.120804016500648
"y1...913",0.0418418255539761,0.01435,3.4,0.218339393387372,0.10588247788862
"y1...914",0.0409547636653527,0.00132,4.7,0.232369674988108,0.118204017010817
"y1...915",0.0402953926078712,4e-05,5.1,0.224908448896886,0.115695564049451
"y1...916",0.039442733120128,0.00038,4.7,0.198884429577562,0.103185123962924
"y1...917",0.0400290613479384,7e-04,4.9,0.217113875683567,0.11204484331547
"y1...918",0.0410790321894294,0.01614,3.4,0.205317813723828,0.100133202425795
"y1...919",0.0397195820736623,0.00035,4.6,0.198660511408672,0.10229627019849
"y1...920",0.040823595846076,0.00061,5,0.241613862907527,0.123592099132762
"y1...921",0.0405065175295918,0.00088,4.9,0.227349135040452,0.116537403701735
"y1...922",0.0415106756467151,0.00131,4.8,0.250192803690654,0.126603739544813
"y1...923",0.0411307164505713,0.01828,3.3,0.203823829010438,0.0985294789472032
"y1...924",0.0410488511296946,0.01393,3.5,0.207018998160568,0.101706974491992
"y1...925",0.0395510345395644,0.01596,3.4,0.177691756119429,0.0872854570651451
"y1...926",0.040065616535541,0.00021,4.8,0.212006101606619,0.109081194721309
"y1...927",0.039967275468711,0.00018,5.3,0.220196854348669,0.113836722967335
"y1...928",0.0391313013881814,0.00111,4.6,0.18712251652359,0.0970904243293197
"y1...929",0.0408710894538533,0.02247,3.2,0.198785659012396,0.0954031588205472
"y1...930",0.0386855340697942,0.00082,4.9,0.18749492354691,0.0985466667997813
"y1...931",0.0405137732813113,0.02494,3.1,0.191100527825459,0.0907159772278165
"y1...932",0.0407667042120232,0.02212,3.2,0.195256997886121,0.0935631235478854
"y1...933",0.0413710879437735,0.00032,4.8,0.244001073096506,0.123552790956987
"y1...934",0.0413533906367224,0.00168,4.7,0.243988592562284,0.123594656004498
"y1...935",0.0404801922002641,0.02475,3.1,0.191088315857613,0.0907759435239741
"y1...936",0.0404352883672047,0.00043,5,0.230204562489667,0.118286765732328
"y1...937",0.0394258306332381,0.00043,4.7,0.198876017294033,0.103221279053546
"y1...938",0.0400708999245641,0.00043,4.6,0.207136119018256,0.106254062904964
"y1...939",0.0388308771768795,0.00043,4.9,0.191217479134921,0.100332584413674
"y1...940",0.0402553810109216,0.01537,3.4,0.190403566713505,0.0932713879834494
"y1...941",0.0413234939803371,0.01628,3.4,0.209466581671358,0.101976674095906
"y1...942",0.0418782514707984,0.01124,3.6,0.222801092281994,0.109199930433071
"y1...943",0.0397317801910895,8e-05,4.9,0.207820196404052,0.107561185313267
"y1...944",0.0404277473476874,0.00022,4.6,0.216350463795358,0.11057175011102
"y1...945",0.039778086788239,4e-04,4.7,0.207407533565328,0.107200820634225
"y1...946",0.0412159171229782,9e-04,4.7,0.238085422521426,0.120687546448235
"y1...947",0.0395650711722947,0.00065,4.8,0.198945104408652,0.102924390181425
"y1...948",0.0420420754927149,0.00118,4.9,0.271566117050768,0.13672840035182
"y1...949",0.0394870629384663,0.00123,4.7,0.198906427135545,0.103090458414126
"y1...950",0.0408434774395362,0.00168,4.4,0.220888097494358,0.111974176305373
"y1...951",0.0408688009041428,0.017,3.4,0.201356234014171,0.0983091039578958
"y1...952",0.0387115130658283,0.00059,4.9,0.187506423225262,0.0984919266462229
"y1...953",0.0414775172720929,0.00122,4.9,0.250845939318517,0.126942630017356
"y1...954",0.0395159234402962,7e-05,4.9,0.203420127205471,0.105610507405578
"y1...955",0.0429003701912607,0.00073,4.9,0.296042600371518,0.147486594379013
"y1...956",0.0392953915483836,0.00027,4.8,0.194882724533514,0.101261156332524
"y1...957",0.0396372876812133,0.00142,4.7,0.203073160961347,0.105090894428921
"y1...958",0.0397654169369899,0.00014,5,0.210270662209786,0.108845618610381
"y1...959",0.0397508075646436,0.00064,4.8,0.203131592017491,0.104846369592673
"y1...960",0.0416962585576683,0.0012,4.9,0.257435385454547,0.129958018740877
"y1...961",0.0419842777589398,0.00087,4.8,0.263675830666717,0.132716428067081
"y1...962",0.0398026831932705,3e-05,4.8,0.207420684422796,0.107146999357503
"y1...963",0.0393741155126742,0.00069,5,0.201466878039907,0.104850443437122
"y1...964",0.0402288930555974,0.00141,4.6,0.211634291641911,0.108407910017023
"y1...965",0.0396055898526406,0.01771,3.3,0.179868009808184,0.0877143283428562
"y1...966",0.0408440611032111,2e-04,5.1,0.241627845404066,0.123542627293126
"y1...967",0.0412716312361775,0.00169,4.7,0.243930931175298,0.12378853420438
"y1...968",0.04045394832852,3e-05,5.1,0.230216290095472,0.118242849935732
"y1...969",0.0420091280907726,0.00038,4.9,0.271538527614955,0.136812189359913
"y1...970",0.040245666726887,0.02207,3.2,0.188485576224604,0.0906632245031963
"y1...971",0.0390944411552685,0.00011,5.1,0.197284732362203,0.103163376984791
"y1...972",0.0406765498388024,0.02013,3.2,0.195220826326573,0.0937280490668596
"y1...973",0.0392700756388538,0.00054,4.8,0.194870616301798,0.10131464668515
"y1...974",0.0414951969398556,0.02417,3.1,0.209113961326098,0.0992238005072623
"y1...975",0.0405673160109548,0.00135,4.7,0.221773569604513,0.113294687397325
"y1...976",0.0416195245351072,0.00181,4.5,0.243490989021015,0.122640320912854
"y1...977",0.0401909766264931,0.00029,4.9,0.222073337665651,0.114413086294186
"y1...978",0.0410142869614554,0.00127,4.4,0.220990487350326,0.11160222405438
"y1...979",0.0405954907419605,0.00082,5,0.230305368252364,0.117911019290097
"y1...980",0.0397672976106306,0.00044,4.8,0.203140066755867,0.104810967560905
"y1...981",0.0416780181668339,0.00076,5,0.261088654849559,0.1319427376724
"y1...982",0.0401580984492806,0.00021,4.8,0.212057385495792,0.10887784441603
"y1...983",0.0398456518802925,4e-05,4.6,0.202786191809284,0.104336694968158
"y1...984",0.0412086265611929,0.01847,3.3,0.203859348373469,0.0983820040682191
"y1...985",0.0405839898152647,0.00018,5.1,0.230298129848713,0.11793789623218
"y1...986",0.041862490592044,0.00059,4.9,0.264317422120859,0.133269302990048
"y1...987",0.0399499751472268,0.00026,5,0.214947734945079,0.111007274553984
"y1...988",0.0399003346393993,0.00039,4.8,0.207472839981239,0.106933980457713
"y1...989",0.0395956107785844,4e-05,4.8,0.203051697575447,0.10518101916868
"y1...990",0.0398030626155534,0.00047,5,0.214865674992634,0.111340382900908
"y1...991",0.0431721126652055,0.01444,3.5,0.247455228221846,0.119565828344674
"y1...992",0.0390289071078661,0.00131,4.6,0.18707662611607,0.0972994138910044
"y1...993",0.0396157625731679,0.00028,5,0.210190240195072,0.109180986700257
"y1...994",0.0409356275285303,0.02539,3.1,0.19788235333337,0.0938417087923079
"y1...995",0.0417096747845696,0.0138,3.5,0.215857022394022,0.105255925479155
"y1...996",0.0403441372274502,0.00024,5,0.224937902480095,0.115582669826515
"y1...997",0.0411868853125715,0.00039,5,0.247849407499821,0.126036601718461
"y1...998",0.0396908008809013,0.0016,4.4,0.194468115080657,0.0997912176831684
"y1...999",0.0408661081636395,0.02187,3.2,0.198783605039476,0.0954123835511292
"y1...1000",0.0403609103940474,0.00069,4.9,0.222174467045639,0.114023993780195
