"","alpha","beta","eps","T1","L","M"
"y1...867",0.136773076278605,1.72358016606737,4e-05,2.7,0.120836251101492,0.0905043944955357
"y1...868",0.105495097519795,1.16861062138123,0.00042,4.4,0.226545866577368,0.124277961248599
"y1...869",0.0191438317812042,0.227429248295293,0.00766,13.8,1.16946888674633,0.157187829832794
"y1...870",0.054660375528425,0.646755236280196,0.01369,5.4,0.347142641020054,0.108990212065382
"y1...871",0.0523945760212654,0.618655214240484,0.01488,5.5,0.360589239806345,0.108836501424788
"y1...872",0.18941876607886,2.48857860222021,0.00408,1.7,0.0802293652668758,0.079017781545052
"y1...873",0.11230259543749,1.38494735613913,0.00044,3.7,0.163589037366078,0.102488197704666
"y1...874",0.0962045148917989,1.1554018853461,0.01942,3.1,0.18468765250405,0.0932289552270459
"y1...875",0.109168678418395,1.26951018212489,0.00031,3.8,0.189024744959757,0.110216045254461
"y1...876",0.0556476797813694,0.656056969651003,0.00233,7.5,0.445424872904438,0.145076511509367
"y1...877",0.12053948796739,1.55043441090748,0.00055,3.3,0.136551886498127,0.0939905548100499
"y1...878",0.12831810356972,1.49155687283516,0.00089,3.2,0.155645905573002,0.104650328956893
"y1...879",0.134090204330504,1.59037802440467,0.00025,3.1,0.142995704459497,0.101818110269192
"y1...880",0.00992212903257021,0.117223936550767,0.00916,20.2,1.92123515501834,0.155147887453395
"y1...881",0.0957118236517633,1.12010361891419,0.00108,4.5,0.224038476876859,0.117065485750486
"y1...882",0.15423708197794,1.96360313660889,0.00154,2.3,0.103755723490861,0.0863300152142139
"y1...883",0.124840242883126,1.54755190433624,0.00023,3.1,0.139539508545696,0.0957829168194728
"y1...884",0.0993310379268003,1.17354851581487,0.00119,4.3,0.209034420823086,0.113660851187835
"y1...885",0.0903330944825414,1.21448913673784,0.00079,4.2,0.17302274327454,0.0947270277072928
"y1...886",0.11375314372469,1.38971943905462,0.00132,3.4,0.159497894690188,0.0995687941900753
"y1...887",0.0900412224357187,1.18910493813957,4e-04,4.4,0.181431657119143,0.0978028663509698
"y1...888",0.0661592684032535,0.862082739093222,0.00021,6.5,0.295321663677755,0.120052841432079
"y1...889",0.21112837697057,2.67203181395635,0.0032,1.6,0.0771718366276534,0.0818533443951659
"y1...890",0.0364906565589546,0.405088361250153,0.00739,9.1,0.708531428013193,0.155015403878796
"y1...891",0.120261788320947,1.46430334385359,0.00093,3.5,0.155288282246933,0.102549796495659
"y1...892",0.116633574316967,1.42506974168194,2e-04,3.7,0.161742560839733,0.104393180503357
"y1...893",0.091281230144774,1.1183539397037,0.00021,5,0.225879957215717,0.117366421172178
"y1...894",0.0722493468805901,0.851627005378155,0.01717,4.1,0.254547955646624,0.0996098477577908
"y1...895",0.196152181628011,2.30615213913367,2e-05,2,0.0946194822918374,0.0927389670854729
"y1...896",0.0950632057201238,1.29748757309773,0.00027,4.1,0.158293626028878,0.0918725044407851
"y1...897",0.0441766581571044,0.589722747969719,0.00305,8.1,0.420817297024071,0.121356270957941
"y1...898",0.223807820723422,2.51848450864741,0.00198,1.7,0.0901410631892303,0.0939454792011515
"y1...899",0.142071394296733,1.59060942295455,0.00019,3.1,0.1521730544552,0.109591892559017
"y1...900",0.156418444085793,1.85486663781459,0.00054,2.5,0.11844209334581,0.0957932777153263
"y1...901",0.14033592594894,1.66005863043533,0.0015,2.8,0.134233835236165,0.0985154397847291
"y1...902",0.0394444074410517,0.476286123275455,0.00194,9.9,0.65484634299711,0.161141641524084
"y1...903",0.0451866573161744,0.579877150894612,0.002,8.7,0.474959957456105,0.136369115733547
"y1...904",0.140042099325215,1.69339728805696,0.00063,2.9,0.130201339680964,0.0976657261684297
"y1...905",0.0776933658884261,1.03731692937399,0.01323,3.7,0.188930816732342,0.0864338873698543
"y1...906",0.0509703158377169,0.623918012311584,0.0037,7.4,0.427174618678282,0.131832095612832
"y1...907",0.145858581251387,1.79558058448532,5e-04,2.8,0.120337839858524,0.0951419827227327
"y1...908",0.239383450980109,2.85538992293224,0.00285,1.5,0.0760331080921735,0.08666809505098
"y1...909",0.0750945275628479,0.857173481535736,0.01606,4.2,0.266745381412014,0.107148428506152
"y1...910",0.113968406810428,1.23621742714604,0.00125,4,0.214403264944512,0.124065262881862
"y1...911",0.00544947380999413,0.0650231598436675,0.01052,26,2.29758774307994,0.119124730567603
"y1...912",0.027907587178929,0.318624944453994,0.0063,11.3,0.925739078195488,0.165257145028619
"y1...913",0.0824711947709023,1.17425102551642,8e-04,4.5,0.171100613703779,0.0901648537028278
"y1...914",0.168188228741094,1.97046620865475,1e-04,2.3,0.111908250084958,0.0952119400776683
"y1...915",0.0471820897605131,0.497121322231975,0.01609,6.3,0.494395199481069,0.127878652523642
"y1...916",0.17778571089372,2.11713215838999,0.00323,2.1,0.10205599239723,0.0916167216710172
"y1...917",0.0743166975993869,0.931712263701391,0.01831,3.8,0.220539764929885,0.0920533595680815
"y1...918",0.114687817862056,1.53228443754364,0.00033,3.1,0.130090912557816,0.0870780912534207
"y1...919",0.198518283767937,2.42803306594459,0.00178,1.9,0.0865121959168465,0.0879292085442981
"y1...920",0.166689339806798,2.12629044584293,0.00038,2.1,0.0953942240449654,0.0847158794564292
"y1...921",0.22256713058816,2.66417571723339,0.00068,1.5,0.0824581472288292,0.0855029721345595
"y1...922",0.146641299533844,1.84260484056132,4e-05,2.5,0.112575538877093,0.0892912710313171
"y1...923",0.0795316160204053,0.968758698923859,0.00018,5.6,0.26634103000076,0.121595729190084
"y1...924",0.105830046342173,1.21111966371081,0.00043,4,0.204289100880107,0.114644509877823
"y1...925",0.0399087839631723,0.493320811341432,0.0155,6.5,0.427259728315476,0.105088405624158
"y1...926",0.177893623742861,2.00696097924173,0.00175,2.3,0.114081273064597,0.0998672047547329
"y1...927",0.158594809198611,2.04913907473392,0.00167,2.1,0.0980008979165343,0.083006383046112
"y1...928",0.110626523882991,1.58339205891372,0.00062,2.8,0.115894072653215,0.0775526616501742
"y1...929",0.222836767434187,2.79578492752109,0.00229,1.5,0.0748971595410921,0.0818124862198009
"y1...930",0.0453663700072019,0.475194281558084,0.01795,6.3,0.50707961357801,0.126092514499573
"y1...931",0.265649621098402,3.34134436410785,0.00029,1.2,0.06510520938828,0.0793660119000166
"y1...932",0.0946155191066737,1.18913294608987,0.00036,4.6,0.197000519898361,0.107484834350014
"y1...933",0.0614555662719556,0.683733084893012,0.01726,4.9,0.340682629909903,0.113186644886664
"y1...934",0.0901817616535188,1.07593481427597,0.01754,3.4,0.200802492892784,0.0964103566241954
"y1...935",0.170134895774527,2.1089688019999,0.00059,2,0.0989312605504415,0.086106216070112
"y1...936",0.134098310037959,1.67768196464531,0.00114,2.9,0.126654517365285,0.0934694837091338
"y1...937",0.0192479682448663,0.252148833555745,0.00692,13.3,0.952180227908347,0.134674894851852
"y1...938",0.128021784907474,1.45522388775611,0.00075,3.5,0.168630347343408,0.112123549563739
"y1...939",0.114122390678825,1.48516895232451,0.00016,3.4,0.141076055139598,0.0930685553059551
"y1...940",0.151354977910323,1.83041661136187,0.00019,2.5,0.117596539727746,0.0933509129296497
"y1...941",0.0759221344751297,0.872407903328976,0.00102,6,0.327344614752945,0.137742890603428
"y1...942",0.087269976889268,1.00372107684244,0.00136,5.1,0.262749637932709,0.124946755290835
"y1...943",0.085862939861089,1.00185185228911,0.00115,5,0.258334084745882,0.122270140364713
"y1...944",0.193667202651933,2.26349578082492,0.0028,1.9,0.0969785197137952,0.0916084837833339
"y1...945",0.0358299583047648,0.472858827788328,0.00369,9.5,0.54789560712629,0.130880284796823
"y1...946",0.0431299555661228,0.559712991840629,0.00469,7.6,0.420423075291078,0.116102567950822
"y1...947",0.0325670699268842,0.403420258498305,0.00542,9.8,0.656573894320947,0.139092223467652
"y1...948",0.120374487586239,1.50982174914188,0.00018,3.4,0.144977986883763,0.0979046055775129
"y1...949",0.0800987469932702,0.977563170399948,0.01501,3.8,0.218271282168288,0.0965888747082445
"y1...950",0.175456303338468,2.01931263900727,0.00048,2.3,0.111259338260574,0.0976388543991696
"y1...951",0.0286896313400764,0.332371191384538,0.01404,8.8,0.681783327676342,0.123940599417057
"y1...952",0.0390519998575805,0.454097817220065,0.00611,8.7,0.603425337409523,0.143420234290526
"y1...953",0.0466354070715361,0.576068162621096,0.00414,7.8,0.453625578928628,0.130271694197229
"y1...954",0.0146000792293785,0.182108647957291,0.00755,16.2,1.35287146377898,0.15014946648421
"y1...955",0.114261078507063,1.29447690503444,2e-05,3.8,0.191994842293543,0.114697551688162
"y1...956",0.154300287785942,1.73577675699156,0.00138,2.9,0.137697311219617,0.107415427446913
"y1...957",0.00730418421035241,0.0848839225126109,0.01014,23.2,2.22053292065056,0.141856784587234
"y1...958",0.103584127522138,1.20319862112312,0.00148,4.2,0.206937739371698,0.115455159730808
"y1...959",0.225038904578876,2.74377158674536,0.00236,1.5,0.0783970143690377,0.0841709124154095
"y1...960",0.201470930750698,2.52077504751594,0.00143,1.6,0.0835389649469976,0.0822041992259656
"y1...961",0.0375212274128309,0.419760504312278,0.00572,9.4,0.719826311101059,0.16213787844604
"y1...962",0.201589667337415,2.4568273248142,0.00039,1.7,0.0866557068985622,0.085675501771393
"y1...963",0.0371103804354649,0.466138115264057,0.00484,9,0.560857938468905,0.133790119204416
"y1...964",0.089252297969794,1.15889144650866,0.00029,4.6,0.192902147063825,0.102062420536922
"y1...965",0.185752948506044,2.09061429264094,0.0013,2.3,0.110134838230962,0.100840633655861
"y1...966",0.181499655115971,2.23546129258502,0.00123,1.9,0.0938771262882817,0.086181631134432
"y1...967",0.157307969007372,1.77552688675164,0.00013,2.7,0.1316829400904,0.104099417948539
"y1...968",0.0165520085537098,0.191634912997282,0.00853,15.1,1.36455972887534,0.161702358038529
"y1...969",0.148974460774194,1.82746063998375,8e-04,2.5,0.116143074386277,0.0917529410804642
"y1...970",0.17150626031058,1.98234229687965,0.00098,2.3,0.112730429430696,0.0968416546784089
"y1...971",0.0414710677983012,0.566914790725832,0.01556,5.9,0.335201802037678,0.0900891581706376
"y1...972",0.192581998959441,2.15873343410787,0.00127,2,0.105615420924887,0.0969371136660603
"y1...973",0.100216705470587,1.27021314433077,0.00122,3.7,0.169670591039101,0.0970036315190847
"y1...974",0.0104860631359691,0.124590714909729,0.00913,19.5,1.82777534832856,0.154188798570398
"y1...975",0.145070401506523,2.00314096844217,0.00197,2.2,0.0942996583454648,0.0777607440866861
"y1...976",0.107367288272556,1.429922596082,5e-04,3.4,0.141953790490648,0.0897005550893785
"y1...977",0.0667220238382974,0.906442910465735,0.01382,4.1,0.210948349348184,0.0847005670467931
"y1...978",0.0722202091459826,0.817632597246164,0.01637,4.3,0.280570818681645,0.108185095478512
"y1...979",0.0478255443677703,0.561517192504638,0.00344,8.1,0.517249896612084,0.147283943531359
"y1...980",0.0111469896621863,0.136888324552981,0.00905,18.5,1.63078917299833,0.145852126168244
"y1...981",0.0752441550345566,0.862992182241787,0.00348,5.4,0.304895017225808,0.126560752391944
"y1...982",0.144152491338221,1.82993797212567,0.00036,2.7,0.113644181256041,0.0906317941296979
"y1...983",0.0775233356561793,0.991572815188226,0.00066,5.3,0.237498617936942,0.109499080550133
"y1...984",0.136003762712148,1.68672786281614,0.00019,3,0.128444447355757,0.0959246319043201
"y1...985",0.231706573266639,2.87746352775554,0.00649,1.4,0.0746170889809132,0.0816693322055547
"y1...986",0.0501878899324738,0.619527634443866,0.02168,5,0.327573134411971,0.0959784292369554
"y1...987",0.142871313362597,1.93006737432566,0.00105,2.3,0.0998662442548658,0.0803666072562974
"y1...988",0.174503014405548,1.9183967249719,0.00067,2.4,0.122854560638527,0.103871911351981
"y1...989",0.110342921454582,1.33281503024729,0.00023,3.9,0.176665145031491,0.107446606403271
"y1...990",0.0344559827941169,0.42227902501308,0.00525,9.6,0.635929424315485,0.140399806869552
"y1...991",0.0943315585233399,1.29015885535198,0.02845,2.6,0.148670861272749,0.0764014087055479
"y1...992",0.111217107697911,1.47671360943942,0.00014,3.2,0.136250369355571,0.0882872353675485
"y1...993",0.0290349365079853,0.35662088420488,0.00447,11.4,0.818202982391542,0.157055159901022
"y1...994",0.108061868093601,1.36290470762394,0.0011,3.5,0.158103849424321,0.0965011367748307
"y1...995",0.206720769151344,2.79956774988131,0.00305,1.5,0.0704033342333431,0.0753444535093244
"y1...996",0.0912980022415392,1.05458107818905,0.00051,5.3,0.260176234056054,0.129609275497516
"y1...997",0.0722618918744006,0.857150732005674,0.00175,6,0.316732471327446,0.130276235901806
"y1...998",0.0438235144684678,0.499697813103874,0.00287,9.2,0.639281783423169,0.166151813125796
"y1...999",0.0820859325457921,1.10526174482382,0.00141,4.7,0.195356217272519,0.0983514862275033
"y1...1000",0.10551972566477,1.26174018541496,0.00036,4,0.188450544464914,0.109081589713579
