"","G","r","eps","T2","L","M"
"mu...301",62.7224372224588,31.0447276335068,0.04535,40.7,24.9968374858964,12.8837805935644
"mu...302",62.7875841126236,31.0851326799964,0.05898,37.1,15.5456438495362,8.00416646729227
"mu...303",62.67516807162,31.2277106765881,0.05038,38.6,18.9477301336823,9.77333704483845
"mu...304",62.8043425793293,31.1280606739934,0.05695,37.9,17.2761876859988,8.89281741028426
"mu...305",62.779298030254,31.2247139506362,0.05695,38.8,19.4543621350121,10.0180152690779
"mu...306",62.7333797921302,31.0973813277544,0.05684,37.4,16.173290920927,8.33452656486079
"mu...307",62.5450956593369,31.3442292082117,0.03003,43.1,34.3085712847973,17.7333408987804
"mu...308",62.7859778414473,30.8461444013397,0.06386,35,11.7836771154078,6.06735456804606
"mu...309",62.617750398233,30.5563557607526,0.06087,35.5,12.5872349033603,6.498513727199
"mu...310",62.7505817887795,31.1427118895492,0.04394,38.5,18.699383450001,9.63364733137147
"mu...311",62.6839943952671,31.2069972943701,0.04147,43.3,35.2259273567132,18.1671549738014
"mu...312",62.7351111855591,30.9451470494348,0.05518,37.4,16.1732911602843,8.33429627945092
"mu...313",62.7795567100017,30.6330802682873,0.06554,35,11.7836772442033,6.06797493789653
"mu...314",62.5832540979198,31.2906901506769,0.05137,36.8,14.9423536033798,7.7186628711951
"mu...315",62.6817085754946,30.6294633489871,0.04582,34.9,11.6292291504768,5.99779093826661
"mu...316",62.8175453614029,30.9597246604498,0.06083,33.8,10.0582411623561,5.17633405062194
"mu...317",62.7809411854281,31.1137948426157,0.04646,39,19.9745398287331,10.2856126119952
"mu...318",62.70442047276,30.7552437505125,0.05007,38,17.505632407929,9.0252826322017
"mu...319",62.8277492888732,31.1531083738109,0.05065,40,22.7916503580066,11.7275001992451
"mu...320",62.7017002614766,30.2012571018878,0.03692,43.2,34.7642238416448,17.9239773660173
"mu...321",62.7667337820922,30.9026516149571,0.04483,42,29.6738398106981,15.2835900321147
"mu...322",62.7153587313714,31.3341992656758,0.04548,38.4,18.4542920948693,9.51271924819447
"mu...323",62.8074597815322,30.4305469177591,0.06002,35.7,12.9237972859587,6.65211972643605
"mu...324",62.7429497996373,31.2814349436225,0.0344,41.4,27.4153856481832,14.1257198431459
"mu...325",62.7195563927109,30.993316716891,0.04098,38.4,18.4542921450313,9.51208263182745
"mu...326",62.802223590509,30.9831782244123,0.05489,38.3,18.2124131988277,9.37505127086527
"mu...327",62.7590332037898,30.9758324388743,0.04844,41.6,28.148428610859,14.4997018344502
"mu...328",62.7393160962387,31.2570007265579,0.0498,37,15.3418881294658,7.90533397120501
"mu...329",62.7452609129363,31.2382683984111,0.04218,40.7,24.9968376182963,12.8790933738254
"mu...330",62.8376435560353,31.0087088648575,0.0407,37.6,16.6057393027411,8.5431781200007
"mu...331",62.7281198538667,30.9462076288859,0.06131,35.8,13.0954377257058,6.74899275835473
"mu...332",62.7433096702229,30.8036395971364,0.06473,40.1,23.0943465415735,11.8992446596202
"mu...333",62.6961851666909,31.2300254707619,0.04674,37.9,17.2761870550546,8.90815919008339
"mu...334",62.8175077834114,31.2265751265591,0.03826,42.3,30.8719066408606,15.8878039857184
"mu...335",62.6685408668613,30.9219498920731,0.05984,37.5,16.3880887697144,8.45395438026117
"mu...336",62.6062179774847,31.9707883863757,0.03433,47.1,58.1565427721621,30.030481812686
"mu...337",62.7279404890115,31.0383695878665,0.04747,38.9,19.7127354104531,10.1593758754746
"mu...338",62.7637564258464,31.4004547882774,0.06438,36,13.4455886855032,6.92551529836735
"mu...339",62.6787752680559,31.2845210286601,0.0472,34,10.3271823729,5.32650751840004
"mu...340",62.774701667034,31.114896194807,0.0646,38.1,17.7381243776508,9.13490913058557
"mu...341",62.594409819548,30.6444420595078,0.05449,36,13.4455889910606,6.94425148099113
"mu...342",62.6905966667999,31.095457767197,0.05953,37.4,16.173291110418,8.34021413384753
"mu...343",62.6855652522523,31.2488053625354,0.04102,39.5,21.3366520218022,11.0037305962235
"mu...344",62.7906932775012,30.8086081901433,0.04799,42.6,32.1183439338142,16.5363260547223
"mu...345",62.711431982257,30.9836769234583,0.05757,35.9,13.269358545332,6.84044533718288
"mu...346",62.7439923332161,30.7031895416089,0.04711,41.4,27.4153852719847,14.125486583995
"mu...347",62.7813036829144,31.1372297818433,0.04549,40.4,24.0267682360003,12.3721809139208
"mu...348",62.7024236340837,30.4218046179308,0.05563,34.4,10.886829892533,5.61304249354681
"mu...349",62.7943298255442,30.8226728598316,0.04233,39.5,21.3366524787977,10.9846700105136
"mu...350",62.7935126008256,31.6091437036152,0.04493,37,15.3418885085053,7.89851032047107
"mu...351",62.6371375688313,30.984526831792,0.06045,35.4,12.4222546872525,6.41135348239487
"mu...352",62.6283046026052,31.0106294974362,0.03952,38.3,18.2124131059316,9.4010862523337
"mu...353",62.6869964276856,31.4905218078252,0.0298,47,57.3942894772857,29.5986836108039
"mu...354",62.7148633175141,30.9725466833985,0.05202,37.3,15.9613092680723,8.22771412307963
"mu...355",62.6502216620711,30.6985857712859,0.04507,36.5,14.3624761319942,7.41118893666431
"mu...356",62.7778010795535,30.5008503512085,0.04494,40.5,24.3458684320905,12.5371942312808
"mu...357",62.763746896304,31.2136769974718,0.04113,38.7,19.1993750832439,9.88915973503351
"mu...358",62.6407227207488,31.1743243716195,0.0556,33.2,9.2927157654484,4.79586669461058
"mu...359",62.754454652647,31.2564341508499,0.05645,34.6,11.1779262339328,5.7583476233634
"mu...360",62.7227810760921,30.7832259046853,0.06354,41,26.0060722816096,13.4038826388486
"mu...361",62.6937871439952,31.2065473015351,0.05827,38.8,19.4543621296386,10.0316793859085
"mu...362",62.8155104952184,31.4274647895935,0.06476,32.2,8.14411094841261,4.19138875140276
"mu...363",62.7248676835772,31.1703908801805,0.04861,39.5,21.3366523723078,10.9968350567109
"mu...364",62.7462704639133,31.0874449145687,0.05124,41.5,27.779489423559,14.3125662569866
"mu...365",62.7725562659504,31.6097380336591,0.05052,36.3,13.988447479352,7.20411941391703
"mu...366",62.8130803059427,30.9381419285137,0.03015,43.9,38.1278070301489,19.6233388259265
"mu...367",62.6762635952194,31.1268296826149,0.03703,39.8,22.1981086933002,11.4496988303682
"mu...368",62.7575071933264,31.0185412447178,0.04214,42.8,32.9771365475526,16.9874584212718
"mu...369",62.7370793025492,30.8642794475212,0.05398,39.5,21.3366521836678,10.9946948655229
"mu...370",62.8675872448978,31.2679059652371,0.04596,41.8,28.9010713602722,14.8616962817592
"mu...371",62.669545765874,30.6918006919526,0.04372,39.2,20.508626854432,10.5794045386392
"mu...372",62.6952673023558,30.9501273853505,0.05254,36.4,14.1742285064305,7.30879560778479
"mu...373",62.6552343505503,30.8568096825027,0.06344,32.5,8.47292503451572,4.37176898796412
"mu...374",62.7317187929632,31.324522035156,0.04437,43.7,37.1348800708843,19.1370959384215
"mu...375",62.779943519378,31.4398533806532,0.05986,38.3,18.2124129093441,9.37837928477474
"mu...376",62.8184048331546,31.4240280262189,0.05325,39.1,20.2398219589741,10.4159996191773
"mu...377",62.7263919158493,30.7928388724837,0.03488,41,26.0060721594573,13.4031114092115
"mu...378",62.7345086492709,30.9012330087289,0.03062,43.5,36.1678109728689,18.6378984779074
"mu...379",62.7908807823727,30.6717811764385,0.04633,39.5,21.3366524484488,10.9852734036009
"mu...380",62.7422118115404,31.2754355541817,0.04656,38.5,18.6993836242577,9.6349319257986
"mu...381",62.7841686791352,30.6894139573213,0.05252,42,29.6738396339576,15.2793472066994
"mu...382",62.7864132505756,31.2490917904111,0.05106,36.6,14.5532243408379,7.49332750529859
"mu...383",62.7350133496636,31.1189153581816,0.03866,43.5,36.1678115299005,18.6377464090309
"mu...384",62.8437226844128,30.7720947639463,0.06087,36.4,14.1742282776037,7.29153029729793
"mu...385",62.6581262816308,30.9629666404677,0.05214,35,11.7836773500619,6.07973437231755
"mu...386",62.7598185215859,30.9225742127886,0.042,48.8,72.7791303251914,37.4892170330068
"mu...387",62.695136452819,30.7917003007011,0.0522,38.2,17.9737046909505,9.26797621850409
"mu...388",62.6218672714898,30.8457471378028,0.06403,36.2,13.8051020468603,7.12680368124394
"mu...389",62.7387548559744,30.6244848328709,0.05168,38.6,18.9477304539598,9.76343077965485
"mu...390",62.7037057382882,31.9648363978565,0.05025,39.5,21.3366520346192,11.000546749031
"mu...391",62.6683207664948,31.4864658123607,0.04378,38.8,19.4543615912747,10.0357568151733
"mu...392",62.7314361613816,30.7806096488696,0.04057,39.3,20.7810021401699,10.7093328969078
"mu...393",62.7188342989767,31.4761274659051,0.0408,42.3,30.8719068016623,15.9127998157173
"mu...394",62.7404354496763,30.8610205549388,0.04153,43.2,34.7642240357376,17.9129096155377
"mu...395",62.7714638115905,31.1988665276716,0.04487,37.6,16.6057385052014,8.55218676780868
"mu...396",62.7210943496317,30.7354245759272,0.06642,36.8,14.9423539838745,7.7016992938081
"mu...397",62.8167276621944,30.5964469389536,0.04419,45.7,48.3481659529655,24.8820312832288
"mu...398",62.785714195124,30.5425825032526,0.04594,42,29.6738399751001,15.2789701708044
"mu...399",62.6739264184326,31.2344367398157,0.03798,41,26.0060721594532,13.4143314004931
"mu...400",62.7365584156239,31.4059923608373,0.05346,37.1,15.545643728364,8.01067656316136
"mu...401",62.8245770044963,31.1958724362368,0.05148,44.4,40.7278344868836,20.9576656747877
"mu...402",62.753987361986,30.8578499018706,0.04619,45.3,45.8627832241464,23.6265481715143
"mu...403",62.8499741833201,31.2088410745139,0.03991,46.8,55.8996240238079,28.7531197589549
"mu...404",62.8480488819613,30.6118502992957,0.04253,42.2,30.467270138616,15.6719466115775
"mu...405",62.816270257102,30.8953102292444,0.04271,35.8,13.095437839658,6.73952171284751
"mu...406",62.8617570255564,31.722847765806,0.05763,37.2,15.7521054528174,8.10090013389857
"mu...407",62.6398433150276,31.9610483853226,0.04294,39.8,22.198108514178,11.456356844661
"mu...408",62.7862363393893,30.7329261943538,0.05365,37.9,17.2761869182712,8.89538315979055
"mu...409",62.7120395107387,31.1602171266371,0.0546,39.2,20.5086271329548,10.5722353666913
"mu...410",62.7480264354418,30.8234916659895,0.04369,42.2,30.4672702541977,15.6969282597121
"mu...411",62.6335018335926,30.8654235978328,0.06317,45.6,47.7144704095446,24.6277387018582
"mu...412",62.7029555717433,30.9650591008891,0.06368,42,29.6738401940917,15.2991354610863
"mu...413",62.6451778279985,30.9418801320205,0.05747,43.6,36.6481559108615,18.9123579766383
"mu...414",62.6812395941755,31.2150781153689,0.05331,35.1,11.9401759058643,6.15820829091534
"mu...415",62.724834991637,31.199058507354,0.03023,46.2,51.645144549339,26.6177372993226
"mu...416",62.696330207582,30.7335012242805,0.02916,43.1,34.3085716606765,17.6905634524792
"mu...417",62.8336251594801,31.492526806322,0.05612,34.3,10.7441374789256,5.52790522470927
"mu...418",62.6555375176758,30.993247001766,0.05032,35.1,11.9401761485565,6.16073412623087
"mu...419",62.7878858379349,31.4175562249844,0.06672,36.8,14.9423542105499,7.69350611257549
"mu...420",62.804876412496,30.4787003787602,0.04984,39,19.9745400506296,10.2816920988861
"mu...421",62.8121394935093,31.1536986358204,0.05508,35.2,12.098753785675,6.22699070386885
"mu...422",62.6818785709083,31.3001812511883,0.04834,37.2,15.7521057005757,8.124146800065
"mu...423",62.7605969085204,31.6075691811322,0.05121,39,19.9745401801358,10.2889461994234
"mu...424",62.6485613369865,30.7443362738559,0.06297,33,9.05071454928981,4.67038766517806
"mu...425",62.7805908588867,31.3094288467893,0.0533,36.9,15.1408033946741,7.79658973735823
"mu...426",62.6944509960555,31.3521912293921,0.04414,38.9,19.7127353776488,10.1648024833992
"mu...427",62.729433644673,31.0330279636863,0.04716,40.1,23.0943466343227,11.901877040496
"mu...428",62.7250179784553,30.8005354656576,0.0598,38.1,17.7381243988415,9.14214472539913
"mu...429",62.7610803475887,30.8381148021497,0.03909,41,26.0060721594514,13.3957034278475
"mu...430",62.7145304838155,30.577108883091,0.04073,40.2,23.4010629307253,12.0628110517312
"mu...431",62.6656209822069,31.1769729200519,0.04734,34.5,11.0314181235037,5.69092910316788
"mu...432",62.8046590415255,30.9750398239702,0.06489,30.4,6.42252047380577,3.30593885194727
"mu...433",62.8443995050461,30.9026152533914,0.04542,38.9,19.712734937092,10.1405500873331
"mu...434",62.6871974474876,31.3963909603135,0.02458,48.5,69.9547423989767,36.0760920260832
"mu...435",62.7218337056416,30.9950248245283,0.06577,39.6,21.6200245734492,11.143422910586
"mu...436",62.6037488479606,30.9698900457483,0.02853,45,44.0829559537254,22.7641565310619
"mu...437",62.7749717006512,31.2187987945536,0.06248,34.8,11.4768061892318,5.91038381962902
"mu...438",62.753327608173,30.9925787099779,0.04707,36.8,14.942353974451,7.69774331054458
"mu...439",62.7866869746997,31.5337526813658,0.04563,38,17.5056323440062,9.01345704881772
"mu...440",62.6856574507204,30.2515801660149,0.05557,36.9,15.140803049609,7.8083976987924
"mu...441",62.6588979095948,31.517214890447,0.06338,34.4,10.8868302328867,5.61694110064278
"mu...442",62.884723124805,31.6465430322684,0.05834,43.6,36.6481556509269,18.840315646959
"mu...443",62.6934406928009,31.0329033628111,0.0377,41.2,26.7014326823309,13.7687211253856
"mu...444",62.5031053301824,31.0043574661526,0.07454,34.8,11.4768059526064,5.93609214631072
"mu...445",62.7216844512165,30.7303804693736,0.05574,34.1,10.4643378019145,5.39355627693857
"mu...446",62.79252558432,31.3521871921441,0.03326,48,65.4888962640807,33.7163766613797
"mu...447",62.6814436470557,31.0985304441256,0.05439,39.8,22.1981087432465,11.4487528366384
"mu...448",62.7801107925639,30.8465849428955,0.03611,39,19.9745401507829,10.2857479848845
"mu...449",62.731575126128,30.561283764789,0.05655,34.3,10.7441371681108,5.53689824406703
"mu...450",62.6791385786167,31.3735385080759,0.05332,36.6,14.5532242329191,7.50615226718855
"mu...451",62.7439715739849,31.3006512280843,0.04575,35.9,13.2693586571442,6.83689767362203
"mu...452",62.7724849567678,30.7938454079686,0.04093,47.5,61.308145654818,31.5740323074031
"mu...453",62.7101618804606,31.0626467369919,0.04817,40.2,23.4010621310767,12.063652715937
"mu...454",62.6909190211967,31.2871570849908,0.04543,40.1,23.0943460136457,11.9091904700788
"mu...455",62.714813572573,31.0860351974141,0.05159,38.8,19.4543618344811,10.0283166156821
"mu...456",62.6650208030791,30.54854677816,0.07421,35.7,12.923796766241,6.66724100252249
"mu...457",62.7692928125051,30.972052258889,0.06973,34.6,11.1779262339311,5.75698639594588
"mu...458",62.7629241486203,31.0282988588562,0.0538,38.1,17.738124593506,9.13662267701416
"mu...459",62.738631589459,31.2638231629832,0.04479,38.9,19.7127353078962,10.1576447531779
"mu...460",62.7814412310013,30.9839719678564,0.05394,36.3,13.9884475158774,7.20309986822537
"mu...461",62.71490651206,31.4909253934029,0.04859,43,33.8588913568922,17.4535250787715
"mu...462",62.8068942870899,31.2380021336571,0.06672,35.1,11.9401763397887,6.14588713093073
"mu...463",62.6714806261399,31.3294137371238,0.03642,37.7,16.8262798817991,8.6795922718497
"mu...464",62.7812573147464,30.8568290832097,0.04516,42.4,31.2819159722033,16.1081070660567
"mu...465",62.7604841280956,31.1746934509684,0.03617,41.3,27.0560540843907,13.93668104114
"mu...466",62.7388408392501,31.2755615495078,0.04767,42.5,31.6973707694115,16.3330748184917
"mu...467",62.6834703616718,30.8824846131904,0.06613,34.4,10.8868301251153,5.61473923394058
"mu...468",62.7449708130307,31.1642818232286,0.04267,38.4,18.4542925354708,9.50822908014735
"mu...469",62.7660804501503,31.3627262682021,0.04226,43.2,34.7642234108186,17.9055937527769
"mu...470",62.8404913094072,30.8690675595237,0.06938,30.9,6.86048762934306,3.52936529299424
"mu...471",62.6981169491548,31.0249851327414,0.03751,38.8,19.454361675392,10.0309874677728
"mu...472",62.7907512128569,30.806897912538,0.05266,32.5,8.4729250457876,4.36233371296678
"mu...473",62.7680136611236,31.2832628078482,0.05253,34.9,11.629229736645,5.98954332817391
"mu...474",62.7799857626448,30.946983008655,0.03949,38.5,18.6993837171785,9.62913477347817
"mu...475",62.744656173517,31.1366702063437,0.04813,38.9,19.7127352771501,10.1566692788323
"mu...476",62.6474208399703,30.9375803121616,0.04762,34.8,11.4768062841855,5.92241728117164
"mu...477",62.6676630256422,31.2639544802715,0.04439,39.6,21.6200239607921,11.1530563644423
"mu...478",62.7324698792077,31.0773189980007,0.0519,42.4,31.2819156824006,16.1206354477626
"mu...479",62.8118846061157,30.6575293237521,0.0518,37.5,16.3880888807287,8.43466131151539
"mu...480",62.8019321166816,31.3659658355758,0.04494,37.8,17.0497492960929,8.77659771115503
"mu...481",62.7881940937429,31.0338178479835,0.0622,33.8,10.0582413680834,5.17875360398218
"mu...482",62.7230635452642,30.8211475866177,0.04295,41.8,28.9010719199864,14.8959381502464
"mu...483",62.6258156892043,31.3378688062834,0.04765,38.8,19.4543621453826,10.0425671940952
"mu...484",62.7118066223121,31.4544401151281,0.04775,36.9,15.1408034878091,7.80514105725959
"mu...485",62.6238180780509,30.9776842379254,0.05048,40.1,23.0943460607187,11.9219508422943
"mu...486",62.796766768184,30.8316051038033,0.0438,41.1,26.3514583303475,13.565898835486
"mu...487",62.9218227123043,31.0489047909643,0.06143,33.3,9.41613232365342,4.83785069558318
"mu...488",62.7044223279043,30.6587005244403,0.05802,35.9,13.2693585320701,6.84121019562651
"mu...489",62.7945066802212,30.4324932572157,0.05296,37.2,15.7521054120858,8.1095759225148
"mu...490",62.7844010233183,30.7993849608161,0.04365,41.1,26.3514586990462,13.568569600462
"mu...491",62.6482643970235,31.2918048342637,0.04558,39,19.9745406255071,10.3073939701698
"mu...492",62.7840844423363,31.1586444307055,0.04671,39.4,21.0569945355938,10.8424638780226
"mu...493",62.6872231288146,30.8196505561268,0.0578,36.9,15.1408030202169,7.80820266361796
"mu...494",62.7367495608956,30.5738700679769,0.04986,35.4,12.4222550322556,6.40117306645693
"mu...495",62.7654116110652,30.6737156341064,0.03825,42,29.6738394570727,15.2839140552402
"mu...496",62.7006142365943,31.1517111244663,0.0628,33.2,9.2927159900728,4.79128528083194
"mu...497",62.7758718155622,31.1806694834701,0.04167,40.8,25.3288205412114,13.0437774777059
"mu...498",62.6881468241668,30.98446103177,0.03817,41.8,28.9010720791351,14.9042355622578
"mu...499",62.7014902302928,31.9267282698145,0.03549,40.7,24.9968372741209,12.8880851501384
"mu...500",62.4681958499706,30.5209943124833,0.05474,34.8,11.4768058279574,5.93940946714642
"mu...501",62.6303828683295,31.3767877105093,0.04732,39.3,20.781001689632,10.7266132909475
"mu...502",62.7573099955272,31.1603199189989,0.05747,34.4,10.886829986773,5.60813320883463
"mu...503",62.8170728009109,31.7829615652982,0.03962,44.4,40.7278341089078,20.9601705084209
"mu...504",62.7654814277897,31.1573001190203,0.03703,40.7,24.9968374692846,12.874945205922
"mu...505",62.8270747334074,30.6966410391288,0.03817,41.8,28.9010721003783,14.8712777730465
"mu...506",62.7240675243173,31.782720661516,0.04153,37.7,16.8262797360427,8.67231531270501
"mu...507",62.7624286607567,31.2503956057802,0.05049,38.4,18.4542922295552,9.50558471140253
"mu...508",62.8296054389841,31.2603259943377,0.04463,39.4,21.0569944450952,10.834608635352
"mu...509",62.7151930339669,31.2389414553698,0.05073,36.1,13.6241594499349,7.02292725639605
"mu...510",62.7154168695802,31.0996251259352,0.05717,38.6,18.9477303404909,9.76706423725398
"mu...511",62.8003419588122,31.693129256408,0.0577,36.8,14.9423539746184,7.69198055623843
"mu...512",62.7617108126148,31.2502212894892,0.02926,51.2,99.8905561943668,51.4530138540306
"mu...513",62.6817247488011,31.0146439429764,0.05374,35.6,12.7544059486664,6.57809975985853
"mu...514",62.6281840604261,30.9480594957279,0.04502,41,26.0060724418292,13.4241278118653
"mu...515",62.7929850830718,31.8084777970617,0.03611,40.8,25.3288200048853,13.040224067203
"mu...516",62.7192894267351,31.2688685603259,0.03912,42.8,32.9771361183413,16.9978114351609
"mu...517",62.7532161851963,31.1708462263295,0.04142,38.9,19.7127355408314,10.1552835794037
"mu...518",62.6158111681457,30.9162386592406,0.03488,44.8,42.9349451018512,22.1670595796574
"mu...519",62.7036297283573,31.554916727735,0.05433,33.6,9.79630416511497,5.05069029615345
"mu...520",62.7808112680381,31.1347195741852,0.05751,34.6,11.1779262994161,5.75592997730562
"mu...521",62.834446464771,31.095145280016,0.0347,42,29.6738401887308,15.2671196283601
"mu...522",62.8521787233861,30.8160990567392,0.05876,34.4,10.8868302492923,5.59966797033322
"mu...523",62.7566513585236,30.6922892088965,0.06138,32.2,8.14411103770878,4.19531978141404
"mu...524",62.7181964343509,31.0908417105608,0.04654,37.5,16.3880890285216,8.44726072870423
"mu...525",62.7734332165622,31.0145526703779,0.05043,33.7,9.92640887090057,5.11207762902201
"mu...526",62.7787186576504,30.7475189777387,0.051,38.2,17.9737048769414,9.25563680954191
"mu...527",62.7269928540648,31.0794191660072,0.04473,36,13.4455889269123,6.92957374380844
"mu...528",62.691603917267,31.0117640737585,0.0454,41.6,28.1484283267861,14.5152987556446
"mu...529",62.7713363173401,30.7968655746444,0.04741,37.5,16.3880889157766,8.4401097947597
"mu...530",62.7859977387186,31.2911346538649,0.03567,45.2,45.2616631666964,23.30498659023
"mu...531",62.8034967958672,30.5506057661772,0.07826,37.5,16.3880889234795,8.43578781096449
"mu...532",62.7134344252396,31.1682659282289,0.05422,34.8,11.4768060242439,5.91618355340353
"mu...533",62.7361296052956,31.394690597632,0.05993,34.5,11.0314183045937,5.68453283892368
"mu...534",62.8375175943012,31.1019998786295,0.04981,39.2,20.5086274376495,10.5511233154104
"mu...535",62.7042835603992,31.2697248919799,0.05053,37.3,15.9613089649002,8.22910292213536
"mu...536",62.7558307028805,31.3190760095579,0.03466,43,33.8588913194103,17.4421422976024
"mu...537",62.6998622988037,31.1455386526443,0.04165,36.1,13.6241598110101,7.02464374865393
"mu...538",62.6474668058247,31.0402413271329,0.0358,43.7,37.1348802590016,19.1628313856343
"mu...539",62.7777645944443,31.3615169346667,0.04784,40.4,24.0267688338184,12.3728771187551
"mu...540",62.8102816294341,30.7750488038565,0.04419,38.8,19.4543621775154,10.0130735138541
"mu...541",62.7008356825826,30.8634015853477,0.0414,37.5,16.3880886707682,8.44960029471669
"mu...542",62.7665830808441,31.3106219115261,0.04519,38.8,19.4543620587848,10.0200449065012
"mu...543",62.7311587893919,30.6049606415287,0.05038,37.3,15.9613091619521,8.22557698649417
"mu...544",62.7363186416952,31.1665448240892,0.03189,45.7,48.3481655168804,24.9139253894563
"mu...545",62.7217980075941,31.6007207938878,0.02898,49,74.7251268645463,38.5149478719934
"mu...546",62.796180307694,30.866023123604,0.05333,39.1,20.2398217570148,10.4196864696265
"mu...547",62.7728631876718,30.9203949139688,0.05017,36.5,14.3624760717076,7.39670963981187
"mu...548",62.6803361913062,31.6531434117183,0.04481,41.2,26.7014321904624,13.7716013227204
"mu...549",62.7901667148036,31.0790932762016,0.04772,39.1,20.239821472392,10.4206849682025
"mu...550",62.6889496990685,31.7998186603852,0.0384,42.8,32.9771364320437,17.0060369620354
"mu...551",62.7871991246643,30.9996064792653,0.04157,38.2,17.9737045923723,9.25438708798693
"mu...552",62.822298595423,31.2089749740716,0.0498,35.2,12.0987535724851,6.2259841536307
"mu...553",62.7849238666632,31.2854204250547,0.05714,35.8,13.09543814323,6.7428860777789
"mu...554",62.7233820812204,30.8121527147681,0.05073,39.5,21.3366524473569,10.9970952526819
"mu...555",62.7768324458601,31.0844517565758,0.03524,43.4,35.693762453325,18.3812104670772
"mu...556",62.7251455865704,30.5552573289253,0.04023,42.6,32.118344367417,16.5536054669962
"mu...557",62.6949883528767,30.8958713196866,0.06519,33.1,9.17091719769847,4.72891050391955
"mu...558",62.7485645585121,31.340597973031,0.05067,37.5,16.3880889387655,8.44317263409103
"mu...559",62.7394895699471,31.328236428162,0.03488,38.8,19.4543623003699,10.0243715974786
"mu...560",62.8150129601246,30.8597288769407,0.04692,39.6,21.6200246291477,11.126892344096
"mu...561",62.6767302220862,30.8952279367183,0.06085,33.5,9.66790490410222,4.98663043504518
"mu...562",62.7144251841062,31.3693434846407,0.03904,39.7,21.9071603483222,11.2927513130853
"mu...563",62.6309290105201,31.1624587977482,0.04971,41.1,26.3514585883819,13.6018188856627
"mu...564",62.7868712387842,30.0490847561323,0.03914,38.7,19.1993748435921,9.88551841624891
"mu...565",62.7080002771036,31.0750943892545,0.04344,40.5,24.3458681613711,12.5511498199477
"mu...566",62.7697314786576,30.8277513339339,0.05806,38.8,19.4543621454252,10.01954208998
"mu...567",62.7694103347889,31.235449665528,0.05034,37.1,15.5456438243607,8.00648392219179
"mu...568",62.8357717302485,31.3876883869707,0.04282,39.7,21.907160364464,11.270943432157
"mu...569",62.7254181804287,30.8770217541492,0.04821,42.7,32.5449074338716,16.7733827984333
"mu...570",62.7761766917362,31.364550748091,0.06629,32.9,8.93208749723759,4.59980348686834
"mu...571",62.7790525069009,31.0950463387376,0.04377,45.7,48.3481653896541,24.8969681885676
"mu...572",62.7061440412156,30.9866944693472,0.05878,36.6,14.5532240004653,7.50292003689552
"mu...573",62.7623998600387,31.0997952574853,0.03643,41,26.0060721717187,13.3954213868208
"mu...574",62.6405912121209,30.9276121620862,0.0634,36.2,13.8051019544928,7.12467360015024
"mu...575",62.7074398982003,31.4995049248944,0.04753,37.5,16.3880888259621,8.44871000690182
"mu...576",62.6718360219042,30.8992212451847,0.0493,36.8,14.9423537810553,7.70775284537513
"mu...577",62.7139562723693,30.9875506231967,0.06747,36.3,13.9884479368976,7.21085021249936
"mu...578",62.8341796798399,31.0307709496765,0.05698,35.9,13.2693585670248,6.82708246302794
"mu...579",62.6584024122136,31.3826164933423,0.05432,35.4,12.4222546613539,6.40917766095
"mu...580",62.6870931228046,31.1039611474571,0.04111,40.6,24.6692060514853,12.7220818903336
"mu...581",62.8013228379386,31.2158521613839,0.0487,37.2,15.7521054284687,8.10869579948982
"mu...582",62.7189059987921,31.3712309497701,0.03916,40.5,24.3458686058947,12.5489660755459
"mu...583",62.6943870524402,30.3838725432868,0.02976,43.9,38.1278067805529,19.6604904252805
"mu...584",62.7803927592118,31.414274583024,0.0626,37.3,15.961309304537,8.21912622089491
"mu...585",62.827960706659,30.6137683176842,0.04836,37.6,16.6057385298596,8.54449613023747
"mu...586",62.7645760580081,31.2877870726297,0.0382,40.8,25.3288205933355,13.0461243662347
"mu...587",62.6371270288588,31.3156620513662,0.0389,39.5,21.3366527895898,11.0122384169739
"mu...588",62.7055491263589,30.7467462476322,0.05404,37,15.3418882057768,7.90959069250828
"mu...589",62.5978207096431,30.3483917993388,0.04982,43.3,35.2259273857046,18.1921640378792
"mu...590",62.7448192340306,31.4086628262873,0.04845,35.8,13.0954379081233,6.74719618803543
"mu...591",62.7164634059514,30.97259266024,0.0459,35.9,13.2693587951851,6.83989642154583
"mu...592",62.6041549296531,30.7733080490308,0.04689,40.3,23.7118518944291,12.2445683019971
"mu...593",62.7513943011749,31.1274227379304,0.04439,40.2,23.4010624541156,12.0557256531481
"mu...594",62.8157583252698,31.214775201122,0.04148,41.5,27.7794893324521,14.2967333012969
"mu...595",62.7115589266837,30.8737765336915,0.05398,34.5,11.0314182143423,5.68676025758234
"mu...596",62.7820899118384,30.9522757825173,0.06052,37.2,15.7521053924382,8.1111797173836
"mu...597",62.6610303479225,31.6910503805111,0.05074,36.4,14.1742283228534,7.31278924705235
"mu...598",62.6754204514279,30.538337406123,0.05464,35.7,12.9237971484331,6.66613399171925
"mu...599",62.710989577255,31.0261323184064,0.04928,36,13.4455888853998,6.93134228139947
"mu...600",62.7523950129641,31.0697385991627,0.04632,37.9,17.2761870023826,8.90018013592354
"mu...601",62.7153014914412,31.2407948121818,0.03894,44.2,39.667197632897,20.4474523639862
