"","G","r","eps","T4","L","M"
"mu...898",62.711992663788,31.0864159263752,0.01095,50.6,92.2879588797302,47.5746523613183
"mu...899",62.81290989865,31.4801293085109,0.01083,50.7,93.5136350079501,48.1290372450588
"mu...900",62.672914022037,31.3579991331657,0.01094,50.6,92.2879583110967,47.6043169329373
"mu...901",62.5820039305484,30.8136051069222,0.01092,50.6,92.2879586415212,47.6734717790063
"mu...902",62.7251815043449,31.6213913927272,0.01081,50.7,93.513634747372,48.196357115879
"mu...903",62.7280835709889,31.2487121134635,0.01081,50.7,93.5136341340413,48.1941249607248
"mu...904",62.751211739815,31.9696950149105,0.01096,50.6,92.2879586870276,47.5449203402926
"mu...905",62.7097171496374,30.7976830460648,0.01095,50.6,92.2879586461919,47.576377655874
"mu...906",62.6677753307766,31.168747524257,0.01094,50.6,92.2879579378226,47.6082199506866
"mu...907",62.7227934845039,31.3978807988677,0.01081,50.7,93.5136346253974,48.1981895583383
"mu...908",62.7669055969324,31.8208699400738,0.01082,50.7,93.5136350307498,48.1643182227659
"mu...909",62.7762651368913,30.6549699218103,0.01082,50.7,93.5136339702745,48.1571314355136
"mu...910",62.6899924844777,31.3062796591162,0.0108,50.7,93.5136348251699,48.2234077787586
"mu...911",62.7802322769735,31.3466330518767,0.01068,50.8,93.5136339254545,48.1540883227492
"mu...912",62.8183090945226,30.9850133386384,0.01083,50.7,93.5136341735241,48.1249048050705
"mu...913",62.7560231185808,31.1566836003916,0.01096,50.6,92.2879585149429,47.5412731737205
"mu...914",62.6523588468709,31.389233340964,0.01065,50.8,93.513634518273,48.2523741860923
"mu...915",62.8264039587513,30.8470540048942,0.01069,50.8,93.513634373949,48.1187021763129
"mu...916",62.6505032224032,30.7915579938362,0.01079,50.7,93.5136341982212,48.2538057230212
"mu...917",62.6379476921519,31.1552080432561,0.01079,50.7,93.5136345645441,48.2634735205751
"mu...918",62.7595158464724,30.6460267359474,0.01096,50.6,92.2879587890098,47.5386294175009
"mu...919",62.7755902409875,30.8878344910537,0.01082,50.7,93.5136348548945,48.1576535503398
"mu...920",62.7333191839175,30.91335035529,0.01081,50.7,93.5136343293976,48.1901089593956
"mu...921",62.872064393846,31.6341992644828,0.01099,50.6,92.2879577490112,47.4535289752524
"mu...922",62.6803716277262,31.248794474483,0.0108,50.7,93.5136345738022,48.2308097727908
"mu...923",62.7498283458678,30.7996366711514,0.01096,50.6,92.2879584494712,47.5459652049658
"mu...924",62.6410297905301,30.9662055105274,0.01079,50.7,93.5136347708806,48.2611017814065
"mu...925",62.7562536160111,31.149323442792,0.01096,50.6,92.2879585070245,47.5410957436113
"mu...926",62.6863835218957,31.2510383216849,0.0108,50.7,93.5136345651414,48.2261826517849
"mu...927",62.7024054810421,31.3062398981739,0.01095,50.6,92.2879585663931,47.5819238819379
"mu...928",62.7157057080129,31.1802337453981,0.01095,50.6,92.2879589595073,47.5718313798032
"mu...929",62.7902054109534,31.2393837947891,0.01097,50.6,92.2879582757755,47.5153862301535
"mu...930",62.7382329095519,31.2970195055026,0.01067,50.8,93.513634872364,48.186329243111
"mu...931",62.7389350775564,31.329610261141,0.01067,50.8,93.5136348903112,48.1857891530816
"mu...932",62.8456371990237,31.626473426034,0.01084,50.7,93.5136344667027,48.1039734772927
"mu...933",62.7042411307908,31.2314069749156,0.01095,50.6,92.2879586445464,47.5805296480832
"mu...934",62.7554279560408,31.8083805286706,0.01082,50.7,93.513635211645,48.1731271541015
"mu...935",62.6828068022422,31.4428763744214,0.0108,50.7,93.5136350062344,48.2289385073019
"mu...936",62.808606999332,30.8923061396385,0.01083,50.7,93.5136343178349,48.1323374471185
"mu...937",62.782348896445,31.3634643910623,0.01097,50.6,92.2879587774157,47.521336372179
"mu...938",62.6573186581802,31.1936688773366,0.01094,50.6,92.28795867759,47.61616400705
"mu...939",62.8280425894146,31.0143139946352,0.01069,50.8,93.513634739476,48.117450446429
"mu...940",62.7973818629551,31.3687968120964,0.01097,50.6,92.2879584665798,47.5099604097264
"mu...941",62.7086360543577,31.0532166040927,0.01095,50.6,92.2879583814931,47.5771993760523
"mu...942",62.6388057106676,30.5691762298789,0.01093,50.6,92.2879582037634,47.630236065586
"mu...943",62.8083581408528,31.2413845411034,0.01083,50.7,93.5136348551526,48.1325255923889
"mu...944",62.7770174309146,31.0428205122195,0.01082,50.7,93.5136345738105,48.1565579918552
"mu...945",62.6977972215468,30.5650433356566,0.0108,50.7,93.5136343317824,48.217403283913
"mu...946",62.7252444413544,31.0034163119088,0.01081,50.7,93.5136342567354,48.196308691577
"mu...947",62.7104536856415,31.1090334697835,0.01095,50.6,92.2879589385858,47.5758198954791
"mu...948",62.7945555460074,31.0814837545844,0.01097,50.6,92.287958501548,47.5121013082584
"mu...949",62.7324029027697,31.1602169300608,0.01081,50.7,93.5136347708781,48.1908068960279
"mu...950",62.7224261010415,30.7117568622298,0.01095,50.6,92.2879586922132,47.5667400149686
"mu...951",62.6135792224532,31.0588334983438,0.01064,50.8,93.5136346552854,48.2822621375484
"mu...952",62.7302216147411,31.3882128027709,0.01081,50.7,93.5136342183475,48.1924831223768
"mu...953",62.8572043033494,31.0727254263037,0.01084,50.7,93.5136348800767,48.095122612901
"mu...954",62.6702606398116,31.0088454054517,0.01094,50.6,92.2879583971658,47.6063282148503
"mu...955",62.6588699987295,30.8384413484632,0.01065,50.8,93.5136345138673,48.2473611339217
"mu...956",62.7630880604907,31.0468999364573,0.01096,50.6,92.2879580888726,47.5359216404526
"mu...957",62.7815719601973,30.874740336668,0.01068,50.8,93.5136347705637,48.1530624820284
"mu...958",62.7766511015149,31.1755892928917,0.01082,50.7,93.5136345893218,48.1568327788429
"mu...959",62.8526423604686,30.9649983984318,0.01084,50.7,93.5136349859219,48.0986176594692
"mu...960",62.7486472079791,31.3279937124905,0.01096,50.6,92.2879581845224,47.5468593362949
"mu...961",62.7370758963356,31.0132392422437,0.01067,50.8,93.5136345069754,48.1872190839097
"mu...962",62.8313218812705,31.0177141582217,0.01098,50.6,92.2879580275795,47.4843001201679
"mu...963",62.6173521936296,30.9785289801693,0.01107,50.5,91.0783467459811,47.0220528646113
"mu...964",62.7519277673657,30.7748886068567,0.01096,50.6,92.2879590455986,47.5443734100362
"mu...965",62.6943502425636,31.1432784838237,0.01066,50.8,93.5136351411469,48.2200567414858
"mu...966",62.7348445219325,31.0893048719441,0.01081,50.7,93.5136349871743,48.1889293715421
"mu...967",62.6632030437609,30.7186115017347,0.01108,50.5,91.0783473480091,46.9876513554463
"mu...968",62.8062009868882,31.175905995795,0.01083,50.7,93.5136340731886,48.1341792767927
"mu...969",62.822596394876,31.1488134144084,0.01069,50.8,93.5136341598045,48.1216159465475
"mu...970",62.698055992866,31.2145568564193,0.01095,50.6,92.2879576511973,47.5852247779852
"mu...971",62.642759988824,30.6670043502668,0.01093,50.6,92.2879580510507,47.6272301003999
"mu...972",62.7672268911684,31.5840880261994,0.01082,50.7,93.5136345027751,48.1640724818229
"mu...973",62.7616703972603,31.1092582542425,0.01096,50.6,92.2879585392199,47.536995902945
"mu...974",62.5720669961285,30.9823258109286,0.01063,50.8,93.5136342309448,48.3142960663632
"mu...975",62.7330674903549,31.2138835501244,0.01081,50.7,93.5136350805161,48.1902936531313
"mu...976",62.7251862381565,31.2551912168863,0.01081,50.7,93.5136347729386,48.196348263032
"mu...977",62.7280896869003,31.3356279846784,0.01081,50.7,93.5136342131625,48.1941217636727
"mu...978",62.8041750819898,31.1520729213939,0.01083,50.7,93.5136343477488,48.1357299490451
"mu...979",62.7159037957298,30.7146627238575,0.01095,50.6,92.2879585509468,47.5716878923795
"mu...980",62.7424135118742,31.041820880306,0.01067,50.8,93.5136345757959,48.1831192602607
"mu...981",62.690397974297,31.6088001125085,0.01066,50.8,93.513634565465,48.2230969381211
"mu...982",62.6570072598086,30.8168099303404,0.01065,50.8,93.5136351775454,48.2488015718383
"mu...983",62.8207642165836,31.1930558227834,0.01069,50.8,93.5136354180163,48.1230232305363
"mu...984",62.7178372314031,30.5860286611025,0.01095,50.6,92.2879586908908,47.570213697943
"mu...985",62.7161782080708,31.4559362829977,0.01095,50.6,92.2879581003112,47.5714766433434
"mu...986",62.7844705505368,31.3400280982202,0.01097,50.6,92.2879584387565,47.5197282418235
"mu...987",62.7887841306488,31.2933478662161,0.01097,50.6,92.2879583517252,47.5164715217509
"mu...988",62.832129636403,31.0899194081808,0.01098,50.6,92.2879578225262,47.4836909004339
"mu...989",62.8253066396154,31.4226665851893,0.01098,50.6,92.2879585167295,47.4888467448637
"mu...990",62.7141783187794,30.8378462630824,0.01095,50.6,92.2879584811695,47.5729900023298
"mu...991",62.8189150209451,31.0748970259912,0.01083,50.7,93.5136339978018,48.1244372797162
"mu...992",62.7145998318297,30.925711537899,0.01095,50.6,92.2879580191986,47.5726707985279
"mu...993",62.7403964585177,30.9442283110776,0.01067,50.8,93.5136351964308,48.1846665331718
"mu...994",62.6863057152674,31.3519867837013,0.0108,50.7,93.5136346552825,48.2262467199325
"mu...995",62.7358111547564,31.2802466895655,0.01067,50.8,93.5136344102357,48.1881906151023
"mu...996",62.60800794879,31.1468072591323,0.01078,50.7,93.5136349318861,48.2865552730579
"mu...997",62.747976348358,31.2171891465255,0.01096,50.6,92.2879580480019,47.5473668249821
"mu...998",62.8424167622467,30.686830671536,0.01098,50.6,92.2879585237533,47.4759137366925
"mu...999",62.7878942450258,31.81448929762,0.01097,50.6,92.2879583838575,47.5171404700171
"mu...1000",62.7669743735693,31.2154600664106,0.01082,50.7,93.5136346363039,48.1642699132876
