"","G","r","eps","T3","L","M"
"mu...928",62.7422621039378,31.4037758080242,0.00161,6,0.2570772014467,0.132303544034919
"mu...929",62.8096191962508,30.9406587565057,0.00162,6,0.257077198460677,0.132161662172983
"mu...930",62.7777495155488,31.1770713997489,0.00153,6.1,0.260454036963134,0.133987416854492
"mu...931",62.661181986183,30.8610681598651,0.00162,6,0.257077201576212,0.132474737567614
"mu...932",62.6848776829819,31.1579613949962,0.00162,6,0.257077209522379,0.132424658779497
"mu...933",62.7126270410178,30.2369391312797,0.00162,6,0.257077202886628,0.132366064197258
"mu...934",62.7055825600275,31.7702676209423,0.00161,6,0.257077213473744,0.132380932111457
"mu...935",62.7258756563841,31.3078114678754,0.00161,6,0.257077204642995,0.132338106399605
"mu...936",62.6876987060261,30.5771973487497,0.00162,6,0.257077221023839,0.132418697140384
"mu...937",62.7339431302494,30.9248912860517,0.00162,6,0.257077211538794,0.132321086567441
"mu...938",62.6983018562338,31.0238163140603,0.00162,6,0.257077225681704,0.132396302108851
"mu...939",62.7371073763132,31.3136920429231,0.00161,6,0.257077221842741,0.132314410250163
"mu...940",62.6455469224525,31.3931458134647,0.00153,6.1,0.260454011827744,0.134270179558874
"mu...941",62.7155697493416,30.8888829516302,0.00162,6,0.257077204399932,0.132359853195472
"mu...942",62.8118046440484,31.6225642161408,0.00161,6,0.25707721212686,0.132157061032399
"mu...943",62.6126289632859,31.4824446683964,0.00161,6,0.257077209330722,0.1325774635567
"mu...944",62.8159415014479,31.3489354178038,0.00161,6,0.257077225859537,0.132148354682854
"mu...945",62.8187713854044,31.0770667758061,0.00153,6.1,0.260454022343058,0.133899923809957
"mu...946",62.7402159592076,31.5450289849281,0.00161,6,0.257077214349331,0.132307856384321
"mu...947",62.6392937454847,31.4318852281189,0.00153,6.1,0.260454030142879,0.13428357955277
"mu...948",62.8461393156139,30.6458602133897,0.00162,6,0.257077207363244,0.132084860916811
"mu...949",62.582483392388,30.9592351178282,0.00162,6,0.257077203989096,0.132641326265525
"mu...950",62.7469244169034,31.2772971628283,0.00161,6,0.257077202983558,0.132293713128935
"mu...951",62.6918857878555,30.5220406221842,0.00162,6,0.257077207323728,0.132409855971119
"mu...952",62.709434910332,30.8785286200663,0.00162,6,0.257077210590124,0.132372800525991
"mu...953",62.7445324714178,31.3445814446361,0.00161,6,0.257077198652291,0.132298757352997
"mu...954",62.7723423829436,30.9706606877393,0.00162,6,0.257077225543505,0.132240139475501
"mu...955",62.7619811385186,31.1337394930806,0.00162,6,0.257077208622639,0.132261974590229
"mu...956",62.6689321947509,30.9664450946418,0.00162,6,0.257077193385478,0.132458356256866
"mu...957",62.6729200097823,31.1965338836595,0.00162,6,0.257077219152091,0.132449922566637
"mu...958",62.6799598728773,30.8549921573728,0.00162,6,0.257077207982773,0.1324350487878
"mu...959",62.7199667662287,31.4016448669152,0.00161,6,0.257077216397671,0.132350571253664
"mu...960",62.7916164520931,30.9584845781503,0.00162,6,0.257077213938373,0.132199550588899
"mu...961",62.8052244320892,31.1259285364463,0.00153,6.1,0.260454024510868,0.13392880523946
"mu...962",62.6413101687984,30.5856489106644,0.00162,6,0.2570772082022,0.132516761305156
"mu...963",62.7390759699871,31.3451860523753,0.00161,6,0.257077225716657,0.132310257786146
"mu...964",62.7865696085962,31.3667131596907,0.00161,6,0.257077223220113,0.132210175024634
"mu...965",62.7318832704985,31.2637733995491,0.00153,6.1,0.260454025086708,0.134085384090816
"mu...966",62.8328394044147,31.4301090500906,0.00161,6,0.25707720376024,0.132112819872252
"mu...967",62.7332987508074,31.2047229484205,0.00153,6.1,0.260454019505604,0.134082359882471
"mu...968",62.7633960205944,31.2791993262201,0.00161,6,0.257077213922009,0.132258991733382
"mu...969",62.7481812422623,31.1725875471898,0.00153,6.1,0.26045400851069,0.134050560584348
"mu...970",62.7042379693828,31.2150252848651,0.00162,6,0.257077204146264,0.132383772925425
"mu...971",62.7550672588727,30.9091536891497,0.00162,6,0.257077221729399,0.132276543137827
"mu...972",62.8068248451535,30.9511197722744,0.00162,6,0.257077204129637,0.132167541043501
"mu...973",62.8071584563359,30.9937131646207,0.00162,6,0.25707720245705,0.132166839434588
"mu...974",62.6947485893405,30.7863556405972,0.00162,6,0.257077218852758,0.132403807203953
"mu...975",62.7427166301566,31.7441304644164,0.00161,6,0.257077198231706,0.132302586107363
"mu...976",62.722848065935,31.2060888794095,0.00153,6.1,0.260454025609013,0.134104699185168
"mu...977",62.8001130538922,30.6994970752956,0.00162,6,0.257077220446258,0.132181662993486
"mu...978",62.6936149356567,30.9966612221896,0.00162,6,0.257077216275233,0.132406202041166
"mu...979",62.6306195662331,31.2154876965047,0.00162,6,0.257077222291123,0.132539378156337
"mu...980",62.6723522596006,31.43754679866,0.00161,6,0.257077218340964,0.132451122810593
"mu...981",62.8004621580278,31.0018291519493,0.00162,6,0.257077219349397,0.132180928739285
"mu...982",62.7427120079714,30.9991931731135,0.00162,6,0.257077211344682,0.132302593412404
"mu...983",62.764915631982,30.8552690072,0.00162,6,0.257077229747386,0.132255786174849
"mu...984",62.7501657846477,31.2748050336959,0.00161,6,0.257077219534421,0.132286875664824
"mu...985",62.7051300507018,31.7264905475237,0.00161,6,0.257077202921229,0.132381889819328
"mu...986",62.7942670388657,31.0819856052067,0.00162,6,0.257077219405999,0.132193969259524
"mu...987",62.7686468405105,30.6281439735196,0.00162,6,0.257077225989136,0.132247925314355
"mu...988",62.738490367536,31.0008950946078,0.00162,6,0.257077211153075,0.132311495933647
"mu...989",62.6897315499791,31.9019500142849,0.00161,6,0.257077204943208,0.132414406777626
"mu...990",62.7419102094396,30.9593925216092,0.00162,6,0.257077209030378,0.132304284357977
"mu...991",62.6905713222495,30.4668539828084,0.00162,6,0.2570772166201,0.132412630461874
"mu...992",62.749329228104,30.5339406764481,0.00162,6,0.257077204372627,0.132288642829774
"mu...993",62.7670336587896,31.1103566634815,0.00162,6,0.257077219777437,0.132251325246848
"mu...994",62.7316598248579,31.1686719611,0.00162,6,0.25707720997927,0.132325902962822
"mu...995",62.7565482794619,30.8239792228791,0.00162,6,0.257077219300916,0.13227342229719
"mu...996",62.7907766544141,31.3607714332857,0.00161,6,0.257077210933711,0.132201319234103
"mu...997",62.6673872477287,31.1310606425611,0.00162,6,0.25707721627542,0.132461616965846
"mu...998",62.7661060589997,31.2428500524288,0.00153,6.1,0.260454031904058,0.134012273463722
"mu...999",62.8114247290766,31.1174893179047,0.00153,6.1,0.260454031903904,0.133915583123846
"mu...1000",62.8270955698396,31.3135164747933,0.00161,6,0.257077198215305,0.132124899201711
