"","V1"
"628",52.2986146191155
"629",37.3475537613943
"630",25.8303294124472
"631",11.2148807880419
"632",28.867996340036
"633",5.4908177999666
"634",4.15741852864458
"635",2.91373040670919
"636",2.93510037886354
"637",19.336211311171
"638",31.4712445123809
"639",41.8134077148961
"640",22.2172498954998
"641",43.7254082665578
"642",2.64603537389633
"643",62.6208567802954
"644",52.2994127740371
"645",0.919633077220725
"646",0.666233662309028
"647",11.7094925405926
"648",3.82761305160767
"649",45.9854227341773
"650",28.0726536856197
"651",14.3155751659768
"652",14.5847125118857
"653",9.08918960071383
"654",24.527153768402
"655",38.9394006709218
"656",24.6217831672362
"657",30.6905400030704
"658",86.7046878294558
"659",34.7207479335101
"660",6.67868422304555
"661",58.7275819349601
"662",43.7070417796387
"663",39.9146197574138
"664",10.0133497096695
"665",8.65419580461332
"666",49.1095932797852
"667",54.4343596748842
"668",11.680432608563
"669",54.4661843217855
"670",22.159871778623
"671",34.1278065522788
"672",26.3689540488697
"673",52.5778893672251
"674",45.8137786807667
"675",5.88225870335253
"676",7.824764415345
"677",25.7839899117731
"678",34.7834105246468
"679",5.22436629983236
"680",53.0340863908909
"681",31.1387258824935
"682",1.63111201031931
"683",29.7530933105421
"684",30.4672577787641
"685",83.3510276327412
"686",43.5944128357827
"687",22.9428928333527
"688",33.5459057229644
"689",34.7727953162756
"690",69.1526027136591
"691",13.3847673862958
"692",61.3744648597449
"693",16.8860473570808
"694",38.0174914654119
"695",15.3690724052252
"696",64.8264370896504
"697",39.6257427481878
"698",42.6915008303796
"699",40.0859705495363
"700",93.4956185733925
"701",51.1121029244642
"702",2.87582866434713
"703",28.4572846660852
"704",22.1050823864416
"705",15.1588073194345
"706",51.722266668422
"707",65.9289122756334
"708",65.0343135234837
"709",2.9299609134929
"710",30.3156101705229
"711",37.8026014964234
"712",89.6276847048339
"713",15.4274728076555
"714",28.8693272576347
"715",73.195564426251
"716",39.2903064277973
"717",5.30005737625315
"718",3.02851406791404
"719",62.8999302547921
"720",147.811639184716
"721",6.36531267708765
"722",4.88162087084655
"723",15.2084000144212
"724",58.0497416477399
"725",4.89903292399283
"726",29.2187411454294
"727",21.3055171898453
"728",50.371302159935
"729",16.7347230053272
"730",12.9877638888305
"731",98.7636178561771
"732",20.6099126785286
"733",15.9758128661571
"734",8.62460343013945
