"","V1"
"957",79.5268848707037
"958",103.150164190772
"959",150.151153884722
"960",131.296774605402
"961",76.204375886183
"962",106.351976794141
"963",80.2559016067655
"964",96.5735813454741
"965",130.72717733352
"966",85.0420859156979
"967",90.591179068134
"968",94.5354956404481
"969",159.193680418195
"970",127.102506098847
"971",82.7691472138004
"972",90.1944732455769
"973",90.3852879353084
"974",88.6023670134507
"975",95.3911825111806
"976",93.284570704679
"977",100.394657699003
"978",121.686349763378
"979",165.462107322666
"980",92.4972393600584
"981",136.809268738368
"982",85.8744673580025
"983",75.9915150576116
"984",75.8891013735089
"985",82.2046278036725
"986",107.630032892478
"987",146.777927712785
"988",86.5064499658108
"989",110.913444849325
"990",93.6514941336757
"991",74.5109702245364
"992",63.5234408355281
"993",118.353708700741
"994",105.137865728667
"995",135.295102354868
"996",73.1862776915126
"997",64.4414798367566
"998",69.2998219282121
"999",71.2311026398506
"1000",90.1324870356169
"1001",159.172474072088
"1002",159.251322922543
"1003",98.706200701772
"1004",80.2404914483291
"1005",95.120550949778
"1006",85.4002290684327
"1007",98.1705652940017
"1008",106.440035538377
"1009",79.4047196559285
"1010",75.6530254513811
"1011",109.439427861082
"1012",105.385766596598
"1013",140.277951394745
"1014",105.248489441687
"1015",77.7766448576689
"1016",105.780070125382
"1017",67.7723544689052
"1018",107.612406474845
"1019",109.833271915081
"1020",104.043836717541
"1021",77.3189124893683
"1022",72.6635972403111
"1023",72.1402806501151
"1024",78.1154383484873
"1025",106.538316200371
"1026",127.502599621637
"1027",75.6018558087109
"1028",206.326770584606
"1029",137.221202368584
"1030",96.4939373581964
"1031",68.316401700405
"1032",65.3645057242335
"1033",101.413558418492
"1034",102.562942613142
"1035",100.131967787708
"1036",87.7793190123705
"1037",94.5919652917804
"1038",72.6241728568268
"1039",72.057807674953
"1040",74.9546415623837
"1041",103.652238242847
"1042",91.368241630026
"1043",96.8291573114344
"1044",109.754935673679
"1045",69.4421753094751
"1046",111.40502856389
"1047",80.2225530787214
"1048",122.180326088444
"1049",101.867370154851
"1050",62.3131134850035
"1051",107.852527567323
"1052",64.0272296206155
"1053",147.281429910713
"1054",113.864375190738
"1055",102.368785965842
"1056",81.7606890932687
"1057",75.0757011050771
"1058",108.101827796083
"1059",94.8384389153397
"1060",134.850318412798
"1061",66.3644528719745
"1062",72.379550369008
"1063",81.5783618631746
"1064",142.200547856386
"1065",187.383427490449
"1066",82.2168444033515
"1067",96.4765212993416
"1068",79.8135645491307
"1069",110.528591553654
"1070",70.8531658185749
"1071",95.5306545290669
"1072",235.958192394839
"1073",76.5239598072767
"1074",132.101138784302
"1075",78.4549518910028
"1076",131.247083526636
"1077",61.7462884732337
"1078",59.9484461859717
"1079",114.410456511653
"1080",97.3948191489568
"1081",157.359795698776
"1082",93.7494415713454
"1083",91.6214660649467
"1084",95.7058018412942
"1085",131.634174976714
"1086",76.5792759294371
"1087",76.9365543559028
"1088",116.144188725348
"1089",63.7361305722114
"1090",134.690840761992
"1091",64.5746603805831
"1092",77.2990236049794
"1093",92.8312246939017
"1094",76.5704850926241
"1095",112.044666926034
"1096",129.447134989593
"1097",136.361191778187
"1098",74.3736878216059
"1099",95.2397851253929
"1100",72.8027929166338
"1101",94.7912076637683
"1102",86.6267074072826
"1103",86.450699670093
"1104",106.970579700195
"1105",83.8433751724983
"1106",87.155767372917
"1107",79.0917689123073
"1108",96.7807295361384
"1109",62.4255914981431
"1110",89.5411088240142
"1111",63.8862331578108
"1112",148.354604544339
"1113",88.5965311409897
"1114",67.333482594375
"1115",75.7313841584225
"1116",144.285569090798
"1117",81.7632089657848
"1118",93.4678782226844
"1119",74.2908289043805
"1120",86.7719318169427
"1121",69.6899636231424
"1122",121.297719217718
"1123",78.59980715302
"1124",86.7988594774565
"1125",96.4540676658283
"1126",64.2324818894216
"1127",107.359013331379
"1128",138.839408630844
"1129",86.8868363663439
"1130",118.838483534778
"1131",77.2839341865244
"1132",106.753112599312
"1133",75.0850207395287
"1134",75.4207424501722
"1135",128.073475550311
"1136",74.195720769678
"1137",115.788488473836
"1138",72.5598910711719
"1139",103.941022014788
"1140",76.1874892007074
"1141",110.142315309617
"1142",85.8028291206324
"1143",115.691011251373
"1144",122.512564583592
"1145",72.7643161633669
"1146",90.0493209093972
"1147",81.1888091648779
"1148",104.658236680035
"1149",124.973635354064
"1150",115.586478745429
"1151",87.3945642456087
"1152",86.2080363042352
"1153",127.269344897091
"1154",152.711527591322
"1155",127.878682024056
"1156",83.9953985195479
"1157",58.1856543460968
"1158",81.4531995232398
"1159",76.9068493781911
"1160",109.646450114112
"1161",106.120850538068
"1162",98.277754270875
"1163",103.002925799623
"1164",86.325720987175
"1165",111.334123901493
"1166",72.0581563342534
"1167",66.5633403305809
"1168",107.688168174098
"1169",90.3759355445423
"1170",69.8641937068675
"1171",65.4469498534621
"1172",77.6736534865904
"1173",122.530473876505
"1174",130.396972824366
"1175",84.4778049989804
"1176",72.1876890776579
"1177",120.542825167416
"1178",87.803599479652
"1179",72.8340734032068
"1180",82.5543404091438
"1181",97.0038346602231
"1182",62.2102629537588
"1183",87.6327898811388
"1184",97.8704088307558
"1185",70.0740196925753
"1186",184.042097405354
"1187",70.5655579788919
"1188",89.4178159457085
"1189",121.412305137364
"1190",72.7696754646131
"1191",97.2581191967647
"1192",86.9468157064747
"1193",83.2762159355309
"1194",113.621575394429
"1195",117.596284766211
"1196",90.0444772603098
"1197",77.9263753560251
"1198",89.3674018655692
"1199",99.3366748329672
"1200",85.9456070994571
"1201",100.623097595198
"1202",72.5319271230867
"1203",81.7079348722537
"1204",102.833139975115
"1205",67.6254424691078
"1206",82.0280807121298
"1207",61.9131248396338
"1208",116.120179237732
"1209",100.783072763038
"1210",134.502590222045
"1211",75.8601010324805
"1212",87.5894088468069
"1213",65.992816787753
"1214",103.932009365851
"1215",120.044546677889
"1216",68.1009804843194
"1217",111.351431590734
"1218",69.0479703109038
"1219",74.145120332114
"1220",72.030672640211
"1221",110.621736908703
"1222",97.4511622264265
"1223",121.458108542409
"1224",236.184555444318
"1225",68.9597738027361
"1226",66.7139732139608
"1227",107.597889388219
"1228",94.3627291154846
"1229",100.503158780732
"1230",105.383509725178
"1231",168.428123527586
"1232",79.2052217952114
"1233",93.3250372853873
"1234",89.0835908737622
"1235",84.2061006810753
"1236",76.1777245920858
"1237",97.3986305109904
"1238",73.9847200929963
"1239",98.8367790541965
"1240",95.201263949167
"1241",73.6575089198932
"1242",82.8893841605312
"1243",83.4279529122402
"1244",90.2211271285575
"1245",103.395801568381
"1246",65.2311235098897
"1247",126.219058926611
"1248",70.8050071705825
"1249",98.3069423386445
"1250",74.8815587597807
"1251",120.926224317197
"1252",88.6851821497062
"1253",114.150369108074
"1254",114.267763818135
"1255",112.812141429237
"1256",176.040725027974
"1257",120.568134544522
"1258",81.2925641622078
"1259",86.6111816598484
"1260",78.4288436768356
"1261",69.7681121411668
"1262",98.0846396030397
"1263",103.871403229058
"1264",134.769172746583
"1265",90.9686018974841
"1266",77.2692860269078
"1267",113.176353192259
"1268",100.511558329407
"1269",120.93115558887
"1270",61.9903696919082
"1271",62.9967545695783
"1272",95.3313427067083
"1273",90.275943962261
"1274",90.8158223712581
"1275",103.561576890993
"1276",80.3619484801353
"1277",78.4859710604994
"1278",101.267979503205
"1279",67.6558453603758
"1280",77.5645017019278
"1281",85.8125523055253
"1282",146.531611452198
"1283",90.0029569049996
"1284",83.0615731985924
"1285",85.3016264054086
"1286",91.3491548438171
"1287",71.9931843302377
"1288",63.6370403685539
"1289",89.3001346560847
"1290",68.8663888917266
"1291",100.897327781854
"1292",85.0849560968664
"1293",72.793963542755
